latitude	longitude	true_positive	false_positive	false_negative
40.725171	-74.0029499	True	False	False
40.6076669	-73.9616164895	False	False	False
40.70112385	-73.94100185	True	False	False
40.7642336	-73.9665436	False	True	False
40.7730129	-73.9603163	False	False	False
40.7269998	-73.9852639	False	False	True
40.8025045	-73.950318	False	True	False
40.5893493909	-73.9621968	False	False	False
40.7632211	-73.5868058	False	True	False
42.8722647	-78.8615741	False	False	False
40.5847507	-74.0936344	False	False	False
40.8154255	-73.9588254	False	True	False
40.6752259	-73.9567018	False	True	False
40.6851019	-73.9613319	False	False	False
40.86848	-73.9012169	True	False	False
40.6826926	-73.94064908	False	True	False
40.7450113	-73.9209705	True	False	False
40.75775605	-73.9722723549	False	True	False
40.7235745	-73.984883	False	False	False
40.7476751	-73.9873075	False	True	False
40.7339209	-73.9931433	False	True	False
40.8367989	-73.8463839	True	False	False
40.849334	-73.8533066667	False	False	False
40.586712	-73.9853309	False	False	True
40.5879277127	-73.9736157569	False	False	True
40.7589123	-73.960915	True	False	False
40.5880116464	-73.972826547	False	False	False
40.730016	-73.9811835	False	False	False
40.7338759	-73.9930439	False	False	False
42.7458637	-73.7254921	False	True	False
40.61331485	-73.9392477479	True	False	False
40.7751673	-73.874265422	False	False	False
40.7076185	-73.942242488	False	False	False
40.5879261215	-73.9736307182	False	True	False
40.7400462	-73.9977906	False	False	False
40.7772713	-73.9509627	False	False	False
40.7497601	-73.885595	False	False	False
40.7475813	-73.9870976	False	True	False
40.67808615	-73.8903323784	False	False	False
43.3067526	-73.6695504	True	False	False
40.8095337	-73.9232746	True	False	False
40.69882	-73.9579589	False	True	False
40.7348065	-73.8147704	False	False	False
40.7605248	-73.9177498	False	False	True
40.69022295	-73.9935534225	False	True	False
43.5057703	-73.7890781	True	False	False
40.677551	-73.4017942549	True	False	False
40.776382	-73.9567512	False	False	False
40.6510437	-73.9503477268	False	False	True
40.7053319	-73.7944885	False	True	False
40.8405577	-73.8294976	True	False	False
40.65077555	-73.9584903392	False	True	False
40.5886892446	-73.9667283797	True	False	False
40.600834	-74.1458979	False	False	False
40.7084803548	-73.9530206129	False	True	False
40.7087372	-73.9584857	False	False	False
40.69433755	-73.9934018192	False	True	False
40.723132	-73.9446269	False	False	False
40.7560179	-73.9822973	False	True	False
40.5895154082	-73.9591917959	False	False	True
40.71520985	-73.9941718936	False	True	False
40.6224974	-73.9651592	False	True	False
40.573622	-73.8671178	False	False	False
40.711536	-73.8240838	False	False	False
40.6672598	-73.842	False	False	False
40.792814	-73.2175531046	False	True	False
40.7882751	-73.9490018	False	True	False
40.7491861	-73.8727399	False	False	False
40.7366427	-73.9886876	True	False	False
40.7162978	-74.0106664	False	False	True
40.58843	-73.9705363529	False	True	False
40.7279023	-74.0070285	False	False	False
40.714742	-74.0151689	False	False	False
40.705761	-73.8016569	False	False	False
40.762461	-73.5150429	False	False	False
40.77550135	-73.8730603793	False	False	False
40.7562626	-73.98204	False	False	False
40.7447778	-73.9885451	False	False	False
40.7478132	-73.986525	False	False	False
40.6743686	-73.8014597	False	False	False
42.700867	-73.6967263	False	True	False
42.7458637	-73.7254921	False	False	False
40.7374599	-73.707734	False	True	False
40.5879993149	-73.9729424972	False	True	False
40.7987795	-73.9426667	False	True	False
40.5445293	-74.1700139183	False	False	False
40.7334032	-73.9931077	False	True	False
40.61414235	-73.98155668	True	False	False
40.730134	-73.99266	False	False	False
40.5429348	-74.1655793	False	True	False
40.711536	-73.8240838	False	False	False
40.6182237	-73.956896	True	False	False
40.7935938	-73.9727055	True	False	False
40.7256096	-73.9896285	False	True	False
40.7135546	-73.7789699	False	False	False
40.769526	-73.9352269	False	True	False
40.7043600153	-74.0104690649	False	False	False
40.5894193636	-73.961569	False	False	True
40.7505759286	-73.8756387143	True	False	False
40.6429479	-73.7793732749	False	False	False
40.7720126	-73.9607852987	False	False	False
40.693981	-73.9096369	True	False	False
40.6333829	-74.0113348	False	True	False
40.8268575	-73.8226956	False	True	False
40.5899779184	-73.9549662041	False	False	False
40.7221337	-73.9975537092	True	False	False
40.7867043	-73.9504983	False	True	False
40.7555971	-73.9688165339	False	False	False
40.7710371	-73.9510217484	False	True	False
40.5910686	-73.9758352	False	True	False
40.73969	-73.9959196	True	False	False
40.7161112	-73.9980554	False	True	False
40.7315591	-74.0033023	False	False	True
40.7730129	-73.9603163	True	False	False
40.71731695	-73.9579786197	True	False	False
40.8353457	-73.9190353	False	True	False
40.70763365	-74.0107569034	False	False	False
43.1086491	-79.0540834	True	False	False
40.69297335	-73.9911153061	False	True	False
40.77443135	-73.9803686398	True	False	False
40.6695565	-73.9121535	False	True	False
40.6800084444	-73.9083528889	False	True	False
40.7735297	-73.9805432	False	True	False
40.7348065	-73.8147704	False	False	False
40.714742	-74.0151689	False	False	False
40.714742	-74.0151689	True	False	False
40.6467857	-73.9701385	True	False	False
40.5898664286	-73.9559884286	False	False	False
40.7593023	-73.9900458	True	False	False
40.7317513	-74.0035388318	True	False	False
40.711536	-73.8240838	True	False	False
40.69925795	-73.9156381891	False	True	False
40.71839	-73.8565499	True	False	False
40.5876234	-73.9553657	False	False	False
40.75831445	-73.8112240519	False	False	False
40.8499621	-73.9105095	True	False	False
40.6121944	-74.1561144	False	True	False
40.7346073	-73.9928231	False	False	False
40.7141851	-73.9978671974	False	True	False
40.6276714	-73.9309068	False	False	True
40.5898270769	-73.9578779231	False	False	False
40.762461	-73.5150429	False	False	False
40.85066	-73.882546	False	False	False
40.6414695	-73.9368063888	False	True	False
40.8935366	-73.8196641	False	True	False
40.7299234	-73.9981686	False	False	False
44.133798	-74.9212429	False	False	False
40.7143667	-74.0059614	False	True	False
40.903576	-73.850385	True	False	False
40.711536	-73.8240838	False	True	False
40.7801212	-73.9823720617	True	False	False
40.71973075	-73.9599624949	False	False	False
40.723242	-73.7280407	False	True	False
40.71671055	-73.9897279541	False	True	False
40.5891286667	-73.9626896667	False	False	False
40.6127034	-73.9262753348	False	False	False
40.6678235	-73.9872467	False	True	False
40.7651799	-73.9760101125	False	True	False
42.72474316	-73.67812472	False	False	False
40.5907727959	-73.9492417347	False	False	False
40.636215	-73.9514961	False	False	False
40.7561941	-73.4112904808	False	False	False
40.6743686	-73.8014597	False	True	False
40.7440592	-73.9893102	True	False	False
40.7605248	-73.9177498	False	False	False
40.742745	-73.8370713	False	False	False
40.63603825	-73.94775715	False	True	False
40.7219036	-73.9580607	False	False	False
40.7918525	-73.972098	True	False	False
40.56337	-74.1388039	True	False	False
40.59658445	-73.9788166445	False	False	True
40.68846895	-73.9977108514	False	False	True
40.7330751	-73.9978889	False	True	False
40.5481941	-74.1581834086	False	False	False
40.5788771	-73.83702	False	True	False
40.7935938	-73.9727055	False	True	False
40.7738375556	-73.959839	True	False	False
40.8195346	-73.9264295385	True	False	False
40.77183275	-73.9527257851	False	True	False
40.6864754	-73.9666402	False	False	True
40.769526	-73.9352269	True	False	False
40.586712	-73.9853309	False	True	False
40.653742	-73.9316079	False	False	False
40.8373157	-73.9104622	False	False	False
40.6977127	-73.959704602	False	True	False
40.6785584	-73.8687662	False	True	False
40.7559338	-73.9911822	True	False	False
40.5732245385	-73.9799933077	False	False	True
40.742745	-73.8370713	True	False	False
40.68718	-73.8080149	True	False	False
40.7403287	-73.9897158034	True	False	False
40.711536	-73.8240838	False	False	False
40.6818968	-73.9584777	True	False	False
40.5754732857	-73.9802921429	False	False	False
40.6451433	-73.9702129	False	False	False
40.7668948	-73.9566606	False	True	False
40.7406872	-73.988218	True	False	False
40.8266236667	-73.8223064667	False	True	False
40.8575332	-73.8914486	True	False	False
40.6296229	-73.9665456	False	True	False
40.8494627	-73.9334025	False	False	False
40.681558	-73.9346287	False	False	False
40.855198	-73.9296613	True	False	False
40.6102368	-74.0635576902	False	False	False
40.7607903	-73.9694059	False	True	False
40.73189815	-73.9542613895	True	False	False
40.600409	-74.1449409	True	False	False
40.7891808	-73.8133876	True	False	False
40.6772750179	-73.4777270357	False	False	False
40.7164677	-73.9611943	False	True	False
40.7642202	-73.9742747	False	False	False
40.755227	-73.768344	False	True	False
40.6779352	-73.9960484479	False	True	False
40.7597597	-73.9898021	False	False	False
40.8394783	-73.905207216	False	False	True
40.6948269	-73.9937227342	False	True	False
40.6261945	-74.1621649262	False	False	True
40.57291	-74.1141375714	True	False	False
40.5987104	-74.0797873	True	False	False
49.8581129	18.7575704	False	False	False
40.63445505	-73.93755525	False	False	False
40.5895140408	-73.9592039796	False	True	False
40.75122	-73.863099	True	False	False
40.61513525	-73.9938643	False	True	False
40.750991	-73.9906024	False	False	False
40.6802796	-73.9744906	False	True	False
40.7366427	-73.9886876	False	False	False
40.7510405	-73.975522	False	True	False
40.587893105	-73.9739411657	False	False	False
40.6174691	-73.9635309901	True	False	False
40.7705291	-73.9183061	False	False	False
40.762461	-73.5150429	True	False	False
40.6794203	-73.8865997	False	True	False
42.7458637	-73.7254921	False	True	False
40.6572232	-73.9500952	False	False	False
40.747192	-73.8828929	False	False	False
40.75863	-73.7805589	False	True	False
40.7857796	-73.9729597	False	False	False
40.55159725	-74.204944893	False	False	False
42.7351689543	-73.7198150369	False	False	False
40.5866094574	-73.9855305532	False	True	False
40.8191481	-73.9022672	True	False	False
40.94789835	-73.064498436	True	False	False
40.7370866	-73.9955805	False	False	False
40.544972	-74.1522019	False	True	False
40.6165181	-74.0383572	False	True	False
40.7476936	-73.7615438	False	False	False
40.6763543	-73.9990320014	False	True	False
40.6549505	-73.9595419	False	False	False
40.8502102	-73.9165113	True	False	False
40.5879416354	-73.9734848453	True	False	False
40.70408545	-74.0096104446	False	False	False
40.7781385	-73.9567431	True	False	False
40.7981227	-73.9696126	False	False	False
40.5707687	-74.1699286	False	True	False
40.71793	-73.992375	False	False	False
40.6275555	-74.0135257	True	False	False
40.7342309	-73.9997136	False	False	True
40.7197094	-74.0070515	False	True	False
40.6706785	-73.9298117	True	False	False
40.7174059	-74.0006383	True	False	False
40.600409	-74.1449409	False	False	False
40.8308759	-73.8177487	False	False	False
40.7507322	-73.981699	False	True	False
42.618826	-76.8755359	True	False	False
40.6191193	-74.0083862	False	True	False
40.7096737	-74.0064582	False	False	False
40.5890261667	-73.96514125	False	True	False
40.7359926	-73.8654988	False	False	False
40.7209693	-73.9557681	False	True	False
40.6661972	-73.8826337937	True	False	False
40.7374599	-73.707734	False	True	False
40.72167865	-74.0014126548	True	False	False
40.7432355	-73.8744375	True	False	False
40.7571357	-73.968488	True	False	False
40.584728	-73.672751	False	False	True
40.7919701	-73.9449899	False	False	True
40.7609959	-73.9640602	False	True	False
40.6007684	-74.0007945	True	False	False
40.7597852	-73.9963024	True	False	False
40.7503499	-73.986359	True	False	False
40.6296179	-73.9666029	False	True	False
40.7458467	-73.9829265	False	True	False
40.7578529	-73.9707241156	False	False	False
40.7160802	-73.9517124	False	False	False
42.7458637	-73.7254921	False	False	False
40.80052585	-73.2347130486	False	False	False
40.5910686	-73.9758352	True	False	False
40.5879237348	-73.9736531602	True	False	False
41.342153	-74.5535679	False	False	False
40.5890757778	-73.9631594444	True	False	False
40.712697	-73.9005959	False	False	False
40.6407165	-73.9945694525	False	False	False
40.7138655	-73.9905707	True	False	False
40.7403865	-73.7310602	True	False	False
40.7279573	-74.0008389478	False	True	False
40.6728126	-73.9625654	False	False	False
40.6743686	-73.8014597	True	False	False
40.7432673	-73.9889632	False	False	False
40.7479925	-74.0047649	False	True	False
40.7569906	-73.9347189	False	True	False
40.723242	-73.7280407	False	True	False
40.7621449	-73.9655126	False	True	False
42.66926	-73.8196049	False	False	True
40.8012472	-73.9485127	False	True	False
40.6493798	-73.9202401	False	False	False
43.1086491	-79.0540834	False	False	True
40.7605112	-73.8334056	True	False	False
40.7558859	-73.9922215	False	False	True
40.7439207	-73.8598809	False	False	False
40.754359	-73.860055	False	False	False
40.7723006	-73.9552397	True	False	False
40.68557105	-73.9819421941	True	False	False
40.7026801	-73.9867997	True	False	False
40.6930005	-73.9719754	True	False	False
40.7512663	-73.9731576	False	True	False
40.6003689	-73.9435715	False	True	False
43.1086491	-79.0540834	True	False	False
40.853687	-73.907237	False	False	False
43.5057703	-73.7890781	False	False	False
40.7244813	-74.005555	False	True	False
40.728641	-74.0048283333	False	True	False
40.7520873	-73.9918619	False	True	False
40.772354	-73.9315019	False	False	False
40.7405189	-73.9842619	False	False	False
40.7579169	-73.9922148	False	False	False
40.7140953	-73.9614239	False	False	True
40.6825736	-73.9752605778	False	False	False
40.6825736	-73.9752605778	False	False	False
40.6825736	-73.9752605778	False	False	False
40.6825736	-73.9752605778	False	False	False
40.6825736	-73.9752605778	False	False	False
40.6825736	-73.9752605778	True	False	False
40.6825736	-73.9752605778	False	False	False
40.70403395	-73.9038668668	False	True	False
40.9104333	-73.8968069	False	False	False
40.711536	-73.8240838	True	False	False
40.5892062349	-73.9619877584	False	True	False
40.850264	-73.1345659	False	False	True
40.6104958	-73.9544318	True	False	False
40.7642452	-73.983522	False	False	True
40.8614838	-73.8918589	False	True	False
40.705583	-73.7397109	False	False	False
40.5885733846	-73.9677476154	False	True	False
40.7428114	-74.006826	False	False	True
40.7220017	-73.9961151	False	True	False
40.870162	-73.8909814	False	False	False
40.75419	-73.9917475	False	False	False
42.7458637	-73.7254921	False	True	False
40.72351065	-73.9856718099	False	True	False
40.7389296	-73.9181595	False	False	False
40.7685324	-73.9827662	False	True	False
40.7489371	-73.9864332	False	True	False
40.6414223	-73.9376680027	False	True	False
40.5864942326	-73.9524538605	False	True	False
40.72737685	-74.0001073123	False	False	False
40.742745	-73.8370713	False	False	False
40.774977	-73.913251	True	False	False
40.7769271	-73.8739659	False	False	False
40.77550135	-73.8730603793	False	False	False
40.7403865	-73.7310602	True	False	False
43.5057703	-73.7890781	False	True	False
42.697102	-73.8062029	False	True	False
40.6371965	-73.8937365	False	False	False
40.6797667	-73.8445909	False	False	False
40.7295177	-74.0029089	False	False	True
40.711536	-73.8240838	False	True	False
40.762461	-73.5150429	False	False	False
40.6928819	-73.9885888	False	True	False
40.5910686	-73.9758352	True	False	False
40.7473402	-73.9864501	False	True	False
40.762461	-73.5150429	True	False	False
40.7605248	-73.9177498	True	False	False
40.5910686	-73.9758352	False	False	False
40.723242	-73.7280407	True	False	False
40.8433383988	-73.9129313674	False	True	False
40.793763	-73.0365355	False	False	False
40.723242	-73.7280407	False	True	False
40.7002445	-73.8075512	False	False	False
40.7417252	-73.9926271	False	True	False
40.7499883	-73.8820719	True	False	False
40.8107313	-73.9530851	False	True	False
40.8159539	-73.9589124	False	False	False
40.7211029	-73.9839362	True	False	False
40.5886272308	-73.9672837692	True	False	False
40.8789562	-73.9045401	False	True	False
40.5879507845	-73.9733988177	False	True	False
40.71276	-73.9022429	False	True	False
40.7589117	-73.8287759	True	False	False
41.2326698728	-73.9836690707	False	False	False
40.6917182378	-73.6913535518	False	False	False
42.7996835714	-73.9545868367	False	True	False
40.586712	-73.9853309	False	True	False
40.8263101765	-73.8498395294	False	True	False
40.7252384	-73.8796005	False	False	False
40.7359926	-73.8654988	False	False	False
40.7858999	-73.975952	True	False	False
40.7128276	-73.9948774	False	True	False
40.7403865	-73.7310602	False	False	False
40.588486	-73.9700348235	False	True	False
40.7986812	-73.9424263	False	True	False
40.5891305556	-73.9626728889	True	False	False
42.7458637	-73.7254921	False	False	False
40.653742	-73.9316079	False	False	True
40.7138645	-73.9618376	False	True	False
40.7545668	-73.9720559	False	False	True
40.705761	-73.8016569	False	True	False
40.7935938	-73.9727055	False	True	False
40.8404976	-73.9209215	False	False	False
40.6153411	-74.084833	False	True	False
40.7810312	-73.9546333	True	False	False
40.7266851	-73.9872591	False	True	False
40.5895007273	-73.960839	False	True	False
40.7078032	-74.0069386	True	False	False
40.6429479	-73.7793732749	False	True	False
40.756156	-73.883294	False	False	False
40.6889004	-73.8305945	True	False	False
40.7824664	-73.9196721	False	True	False
40.7935938	-73.9727055	False	True	False
40.75220225	-73.9863555193	False	True	False
40.56337	-74.1388039	False	True	False
40.7568962	-73.9805082	True	False	False
42.8116183	-73.923092	False	False	True
40.6979137	-73.9279076	False	True	False
40.7471514	-73.9917766	False	True	False
40.5888786316	-73.9649726842	False	True	False
41.204968	-73.5733609	True	False	False
40.8799239	-73.9043106	False	True	False
40.7483005	-73.990655	False	True	False
40.80731065	-73.9378343217	True	False	False
40.7098105	-74.0090754295	False	True	False
40.8315682	-73.8668472	False	False	False
40.7878314	-73.9538997	False	False	False
40.7464441	-73.9802022	True	False	False
40.683165	-73.840907	True	False	False
40.780446	-73.9523735	False	False	False
40.8481641	-73.9379886	False	True	False
40.6732615	-73.9085521	True	False	False
40.6247661	-73.9466904174	False	True	False
40.70079775	-73.9222651849	False	False	False
40.7090467	-73.8181199	False	False	False
40.6513361	-73.9363397	False	False	False
40.7527815	-73.9735602	False	True	False
40.53751245	-74.1507925972	False	False	False
40.6802081	-73.9498546	False	True	False
40.75687785	-73.9820035	False	False	False
40.6665079	-73.8830424	False	False	False
40.8010398	-73.9588608	False	False	False
40.7578529	-73.9707241156	False	True	False
40.6006278	-74.1427665	False	False	True
40.600409	-74.1449409	False	False	False
40.7161385306	-74.0158644286	False	False	False
40.7611262	-73.8303305	True	False	False
40.590221	-73.9535149	True	False	False
40.7459401	-73.9877853	False	False	False
40.720164	-73.8447889	False	True	False
40.8914027	-73.8582693	False	False	False
40.6413111	-73.7781391	False	True	False
40.7019076	-73.9435015821	False	False	False
40.8478002	-73.8442581	False	True	False
40.610391	-73.9233547	False	False	False
40.7100965	-74.0072815	False	True	False
40.6863194	-73.8394326	False	True	False
40.7318825	-73.958064	False	False	True
40.586712	-73.9853309	False	True	False
40.7935938	-73.9727055	True	False	False
40.5893510182	-73.9621822	False	False	False
40.7366171	-73.9918086	True	False	False
40.7075192	-74.0053903	False	True	False
40.7462092	-73.99144	True	False	False
40.7222161	-73.9576976	False	False	False
40.762461	-73.5150429	False	False	False
40.7156591	-73.9904099	False	False	False
40.8246975	-73.951392	False	False	True
40.6834191552	-73.7032599138	False	True	False
40.757777	-74.0025907	False	False	False
40.7830698	-73.9526702	False	True	False
40.7770559	-73.9571986	False	True	False
40.7348065	-73.8147704	False	True	False
40.632752	-73.9940419	False	True	False
40.56337	-74.1388039	False	True	False
40.7547005	-73.9910991	True	False	False
40.6253009	-74.1351086546	True	False	False
40.6210818	-73.9455477049	False	True	False
40.7102452788	-73.5972751447	True	False	False
40.8079661	-73.9533509	False	True	False
40.6120125	-73.9837042	True	False	False
40.60530235	-74.00889645	False	False	False
40.6598799	-73.98051355	True	False	False
40.7805977	-73.9588189	False	True	False
40.712005	-73.9986012	False	False	False
40.714413	-73.9439273	False	False	False
40.8656142	-73.865721	False	True	False
40.5673022	-73.8702319	False	True	False
42.7458637	-73.7254921	False	True	False
40.6552063	-73.9564809	False	True	False
40.6341275	-74.1357291931	False	False	False
40.6968264	-73.7837497	False	False	False
40.7290638	-73.9856264	False	True	False
40.75803195	-73.9848318753	True	False	False
40.709658697	-74.0139440909	False	False	False
40.7637	-73.7703232	False	True	False
40.727552	-73.9936451	True	False	False
40.7593076	-73.9952605	False	False	False
40.71859225	-73.9855349003	False	True	False
40.76375915	-73.96673955	True	False	False
40.592007	-73.9365321429	True	False	False
40.7572299	-73.9832368	False	True	False
40.5786492	-73.9382423242	False	False	False
40.6799545	-73.9947756061	False	True	False
40.765076	-73.995986	True	False	False
40.5892711074	-73.9614057181	False	False	False
40.7311887	-73.9547248631	False	False	True
40.7196903	-73.995109	False	False	False
40.6231213	-74.0012535	False	True	False
40.67081085	-73.9304838633	True	False	False
41.578047	-74.1594759	False	False	False
40.7071467	-73.7964524	False	False	False
40.6596304	-73.9315406329	False	True	False
40.7506573	-73.8626567	False	True	False
40.8493569	-73.936856	False	True	False
41.9280705918	-74.0001014898	False	False	False
40.7565634	-73.9777607	False	False	False
40.733333	-73.9984867	False	True	False
40.711536	-73.8240838	False	True	False
40.8712454	-73.8772949	True	False	False
40.7279529	-73.9719813	False	True	False
40.67969195	-73.8776163336	False	True	False
40.64978415	-73.9525747	False	True	False
40.6930734	-73.968139	False	False	False
40.5507174	-74.1503619	False	True	False
40.6933578	-73.9293330437	False	False	False
40.67260235	-73.8743392	True	False	False
40.712697	-73.9005959	True	False	False
40.7205179	-73.9900977	False	True	False
40.720164	-73.8447889	False	False	False
40.7098105	-74.0090754295	False	False	False
40.70666035	-74.0071607423	True	False	False
40.6828057	-73.9621393	False	True	False
40.728672	-74.0049521	True	False	False
40.7250558	-73.9891635	False	False	False
40.67873375	-73.8878515359	True	False	False
40.71498275	-74.010209265	False	True	False
40.8375108	-73.8661829	False	False	False
40.7293583	-73.9983012	False	False	False
40.698069	-73.9208611	False	True	False
40.86251325	-73.89661065	False	True	False
40.7497864	-73.9388846	False	True	False
40.8414487	-73.9397996	False	False	False
40.5892497027	-73.9630934054	False	True	False
40.722837	-73.9942313	True	False	False
40.7130408	-73.9590072	False	True	False
40.68935105	-73.95485129	True	False	False
40.5892497027	-73.9630934054	False	True	False
40.5879468066	-73.973436221	True	False	False
40.7935938	-73.9727055	True	False	False
40.7595529	-73.9139299	False	False	False
40.8242881429	-73.9391719592	True	False	False
40.7607479	-73.9706035	False	False	False
40.723242	-73.7280407	True	False	False
40.7793769	-73.9538001	False	False	False
40.723242	-73.7280407	False	True	False
40.82629185	-73.0761755929	False	True	False
40.6153249796	-73.9185548367	False	False	False
40.6956771	-73.7459203	False	False	False
40.8122778	-73.9514881	False	True	False
40.87865875	-73.8661144199	False	False	False
40.8541232	-73.8541185	True	False	False
40.6798629	-73.9741166	True	False	False
40.7512066	-73.9846703396	False	True	False
40.7403865	-73.7310602	False	True	False
40.5891305556	-73.9626728889	True	False	False
40.8273441	-73.9427816	True	False	False
40.71830245	-74.0059120599	False	False	True
40.8160812	-73.9461925	False	True	False
40.7775952	-73.9798990199	False	False	True
40.7573328	-73.9691794	False	False	False
40.6219273	-74.0222397	False	True	False
40.7080812	-74.0182067	False	False	False
40.6247389	-73.9393638	True	False	False
40.717512	-73.9493306261	False	True	False
40.7824664	-73.9196721	False	False	True
40.6413111	-73.7781391	False	False	False
40.769851	-73.9229479	True	False	False
40.70212645	-73.9194501828	False	False	True
40.7935938	-73.9727055	True	False	False
40.64253755	-73.97833295	False	False	False
40.854367	-73.8651464545	False	False	True
40.7066601	-74.0135533	True	False	False
40.8152621	-73.9186082	True	False	False
40.614218	-73.9774079	False	False	True
40.6956771	-73.7459203	False	False	True
40.7281654	-73.9851112	True	False	False
40.76543705	-73.9573842827	False	True	False
40.7305879	-73.9950533	False	False	True
40.6413111	-73.7781391	False	False	False
40.7594919	-73.9837798	False	False	False
42.7458637	-73.7254921	False	False	False
40.6853209	-74.0004882	True	False	False
40.7266377	-73.9856692321	True	False	False
40.6975581	-73.9316525201	False	True	False
40.599313	-73.9857469	False	True	False
40.54744345	-74.1582715666	True	False	False
40.6473998	-73.9685893	True	False	False
40.6388609	-73.9688796	False	True	False
40.759329	-73.8259679	False	True	False
40.8852586	-73.8790969	False	True	False
40.8573515	-73.8994329	False	True	False
40.7605691	-73.9903479222	False	True	False
40.762461	-73.5150429	False	False	True
40.8219107	-73.818923	True	False	False
40.7747511	-73.9507085	False	False	False
40.762461	-73.5150429	False	False	False
40.6812961	-73.97814575	True	False	False
40.71839	-73.8565499	False	False	False
40.6909953913	-73.9824471739	False	False	False
40.7374125	-74.0017654	False	True	False
40.711536	-73.8240838	False	False	True
40.6356307	-74.0092068	False	False	True
42.7439824923	-73.7254033184	False	False	True
40.6421442	-73.9325341548	True	False	False
40.67091	-73.9505462	False	False	False
40.8318367	-73.8658829	False	False	False
40.855029	-73.8868063	False	True	False
40.6959483	-73.804982	True	False	False
40.8487113	-73.9114007	False	True	False
40.5862059	-73.9309473	True	False	False
40.870949	-73.8466582821	False	True	False
40.7516393	-73.9702272	False	False	False
40.7349963	-73.999925698	True	False	False
40.730625	-74.0065312	True	False	False
40.7277388	-73.9842523	True	False	False
40.8458981	-73.8918277	True	False	False
40.7516588	-73.990134	True	False	False
40.619381	-73.9828829	False	True	False
40.6216838	-74.0320454016	False	True	False
40.7601055	-73.9892498	False	True	False
40.82030305	-73.8175834517	False	False	False
40.6730859	-73.9572399	True	False	False
40.7073042	-73.7882342029	False	True	False
42.7458637	-73.7254921	False	True	False
40.6860308	-73.9732287973	True	False	False
40.6413111	-73.7781391	False	False	False
40.6413111	-73.7781391	False	True	False
40.7526319388	-73.9826310204	True	False	False
40.763097	-73.9213132	False	True	False
40.8384103	-73.9420307	True	False	False
59.2600346	18.1909769	False	False	False
40.726532	-73.2501309	False	False	False
40.7566036	-73.9896568259	False	False	False
40.7647263	-73.7714033	False	True	False
40.7245853	-74.0031323985	False	False	False
42.8002283	-73.9523151	False	False	True
40.7621335	-73.9870679	False	True	False
40.7620556	-73.9872103	False	False	False
40.7116327	-73.9619389	True	False	False
40.704309	-73.9194708	False	True	False
40.6887388	-73.9861199	False	False	False
40.8018812	-73.936913	False	True	False
40.7626051	-73.8315365	False	True	False
40.7478132	-73.986525	False	False	False
40.7064672	-74.0111842	False	True	False
40.78339535	-73.9480506466	False	True	False
40.758944	-73.9880093	False	True	False
40.8427106	-73.8859368	False	True	False
40.7026976	-73.8149058537	False	False	False
40.7656142	-73.9573791	False	False	False
40.7369585	-73.9962643	False	False	False
40.9000483333	-73.9104606667	False	True	False
40.7190271	-74.0100914	False	True	False
40.8966175	-73.8717529	False	True	False
40.7160777	-74.003694	False	False	False
40.7687028	-73.9597555	False	False	False
40.6801245	-73.8929177	True	False	False
40.7493237	-73.8895106	True	False	False
40.75370795	-73.9859647909	False	False	False
40.5876071111	-73.801722	True	False	False
40.7212819	-73.9948529	False	True	False
40.6413111	-73.7781391	False	False	False
40.7636412	-73.9868019	True	False	False
40.7505324	-73.819478727	True	False	False
40.8205753	-73.9550598	False	True	False
55.7275115	11.5737868	True	False	False
40.6413111	-73.7781391	False	True	False
40.7889919	-73.9433021	False	True	False
40.672968	-73.8435079	False	True	False
40.5873904	-73.9538717	False	False	False
42.1033107	-75.9310087048	False	True	False
40.73440215	-73.9985927019	False	True	False
40.7591232	-73.9795558884	False	False	False
42.8002283	-73.9523151	False	False	True
40.7521714	-73.9853615	True	False	False
40.5903130917	-73.9534373055	True	False	False
40.58252255	-73.8366408946	False	True	False
40.759329	-73.8259679	False	True	False
40.68635435	-73.8244192514	False	False	False
40.761786	-73.5178619	False	False	False
40.8193775	-73.9522581	False	True	False
40.57924875	-73.9594079826	False	False	True
40.590126102	-73.9551332449	False	False	False
42.7458637	-73.7254921	False	True	False
40.588782	-73.8121608372	False	False	False
41.6828327154	-73.6678597996	False	True	False
40.7580048	-73.9803734	False	True	False
40.711536	-73.8240838	False	True	False
40.8418653	-73.9388996	False	False	False
40.74126015	-73.9936371188	True	False	False
40.69078735	-73.9086609679	False	True	False
40.7628834819	-73.5143895373	False	True	False
40.75542385	-73.9907392681	False	True	False
40.6286475	-74.0117256903	False	True	False
40.75169425	-73.9399259345	True	False	False
40.7480554	-73.9859632	False	False	True
40.7480678	-74.0085356	False	False	False
40.7292178	-73.815354	False	False	False
40.7308061	-73.9952796	False	False	False
40.7935938	-73.9727055	False	True	False
40.712697	-73.9005959	True	False	False
40.7771742	-73.9212917	False	False	False
40.68785805	-73.9899186382	False	False	False
40.8473975	-73.8308582	False	False	False
40.6413111	-73.7781391	False	False	False
40.743968	-73.9887919	False	False	False
40.7153675385	-74.0071902308	False	True	False
40.7648811	-73.9802762	False	False	False
40.6388431	-73.9484473	True	False	False
40.7423183	-73.9833131	False	True	False
40.7626833	-73.9837907	False	False	False
40.6413111	-73.7781391	False	False	False
40.7446552	-73.9812329	False	False	False
40.6977023	-73.9075934	False	True	False
40.7899815	-73.9748698	True	False	False
