,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
50044464,3.0,6.0,2016-01-19,2017-03-08,2016-01-19,11230,BROOKLYN,Jewish/Kosher,1618 AVENUE M,2,3,4,0.0,2.0,1,0.0,2.0,414,414,1,"1618 AVENUE M, NY",40.6179968,-73.9584295
50044465,3.0,4.0,2015-12-16,2016-06-21,2016-01-05,10002,MANHATTAN,Chinese,250 E HOUSTON ST,3,1,2,2.0,2.0,2,1.0,1.0,168,188,0,"250 E HOUSTON ST, NY",40.7219266,-73.9845186
50044469,8.0,4.0,2016-02-03,2017-03-24,2016-12-22,10306,STATEN ISLAND,American,130 LINCOLN AVE,5,2,2,6.0,2.0,4,1.5,0.5,92,415,1,"130 LINCOLN AVE, NY",40.8108227,-73.9272281
50044470,3.0,2.0,2016-01-11,2017-02-14,2016-01-11,10013,MANHATTAN,Asian,199 GRAND ST,2,2,2,1.0,0.0,1,1.0,0.0,400,400,1,"199 GRAND ST, NY",40.7142048,-73.9602837
50044479,3.0,1.0,2016-07-19,2016-09-16,2016-07-19,11205,BROOKLYN,Indian,441 MYRTLE AVE,2,2,1,1.0,0.0,1,1.0,0.0,59,59,1,"441 MYRTLE AVE, NY",40.6933333,-73.9680113
50044484,7.0,7.0,2016-01-15,2016-12-09,2016-11-03,11422,QUEENS,Chinese,13875 FRANCIS LEWIS BLVD,4,1,2,6.0,5.0,3,2.0,1.66666666667,36,329,0,"13875 FRANCIS LEWIS BLVD, NY",40.6956771,-73.7459203
50044499,5.0,7.0,2015-12-21,2017-02-15,2017-02-13,10001,MANHATTAN,Asian,409 8TH AVE,4,2,2,3.0,5.0,3,1.0,1.66666666667,2,422,1,"409 8TH AVE, NY",40.750033,-73.9952839
50044507,5.0,4.0,2016-11-02,2017-02-11,2016-11-02,11235,BROOKLYN,American,2204 AVENUE X,2,1,1,4.0,3.0,1,4.0,3.0,101,101,0,"2204 AVENUE X, NY",40.59274285,-73.9479412756
50044514,11.0,1.0,2016-05-03,2017-02-07,2016-12-29,11354,QUEENS,Chinese,13351 37TH AVE,4,2,1,9.0,0.0,3,3.0,0.0,40,280,1,"13351 37TH AVE, NY",40.7569906,-73.9347189
50044515,7.0,2.0,2016-09-19,2016-10-19,2016-09-19,11209,BROOKLYN,Café/Coffee/Tea,8401 3RD AVE,2,3,1,4.0,1.0,1,4.0,1.0,30,30,1,"8401 3RD AVE, NY",40.6248712,-74.030317
50044516,5.0,3.0,2016-03-02,2017-02-15,2017-01-23,10462,BRONX,Indian,641 LYDIG AVE,3,2,2,3.0,1.0,2,1.5,0.5,23,350,1,"641 LYDIG AVE, NY",40.8545439,-73.8681542
50044517,4.0,1.0,2016-05-04,2016-07-20,2016-05-04,10314,STATEN ISLAND,Pizza,1785 VICTORY BLVD,2,2,1,2.0,0.0,1,2.0,0.0,77,77,1,"1785 VICTORY BLVD, NY",40.6000612,-74.1778871
50044522,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044523,9.0,9.0,2016-06-01,2017-03-17,2017-02-15,10461,BRONX,American,78 WESTCHESTER SQ,5,4,2,5.0,7.0,4,1.25,1.75,30,289,1,"78 WESTCHESTER SQ, NY",40.840505,-73.8433039
50044525,7.0,3.0,2016-07-11,2017-04-03,2016-09-08,10465,BRONX,Soul Food,3841 E TREMONT AVE,3,3,2,4.0,1.0,2,2.0,0.5,207,266,1,"3841 E TREMONT AVE, NY",40.824285,-73.8199663
50044527,3.0,1.0,2016-07-08,2016-08-01,2016-07-08,10005,MANHATTAN,American,75 WALL ST,2,2,1,1.0,0.0,1,1.0,0.0,24,24,1,"75 WALL ST, NY",40.7051991,-74.0076661
50044531,3.0,5.0,2016-06-14,2016-12-21,2016-11-28,10009,MANHATTAN,Pizza/Italian,91 AVENUE A,4,2,1,1.0,4.0,3,0.333333333333,1.33333333333,23,190,1,"91 AVENUE A, NY",40.7254163,-73.9841835
50044535,7.0,5.0,2015-12-16,2016-11-03,2016-09-21,10003,MANHATTAN,Asian,225 E 14TH ST,4,2,1,5.0,4.0,3,1.66666666667,1.33333333333,43,323,1,"225 E 14TH ST, NY",40.7329787,-73.9860284
50044538,9.0,3.0,2016-02-08,2017-01-26,2016-10-05,11379,QUEENS,Pizza/Italian,6526 METROPOLITAN AVE,4,1,1,8.0,2.0,3,2.66666666667,0.666666666667,113,353,0,"6526 METROPOLITAN AVE, NY",40.71276,-73.9022429
50044540,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,Hotdogs,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044543,7.0,5.0,2016-02-06,2017-01-24,2016-09-17,11385,QUEENS,American,991 WYCKOFF AVE,5,1,1,6.0,4.0,4,1.5,1.0,129,353,0,"991 WYCKOFF AVE, NY",40.6960983708,-73.9047817987
50044549,2.0,3.0,2016-02-09,2017-03-04,2016-02-09,11208,BROOKLYN,Chinese,530D CONDUIT BLVD,2,1,1,1.0,2.0,1,1.0,2.0,389,389,0,"530D CONDUIT BLVD, NY",40.6763145472,-73.8680475283
50044550,5.0,3.0,2016-02-17,2016-12-20,2016-10-18,11354,QUEENS,Chinese,3717 PRINCE ST,4,1,1,4.0,2.0,3,1.33333333333,0.666666666667,63,307,0,"3717 PRINCE ST, NY",42.700867,-73.6967263
50044556,5.0,2.0,2016-02-24,2016-09-08,2016-03-23,11211,BROOKLYN,Caribbean,178 N 8TH ST,3,2,1,3.0,1.0,2,1.5,0.5,169,197,1,"178 N 8TH ST, NY",40.71793025,-73.9567192139
50044559,2.0,2.0,2016-01-14,2017-03-15,2016-01-14,10171,MANHATTAN,American,299 PARK AVE,2,1,1,1.0,1.0,1,1.0,1.0,426,426,0,"299 PARK AVE, NY",40.7560254,-73.9741825123
50044562,10.0,1.0,2016-10-04,2017-03-07,2017-03-06,10312,STATEN ISLAND,American,1549 ARTHUR KILL RD,4,5,1,5.0,0.0,3,1.66666666667,0.0,1,154,1,"1549 ARTHUR KILL RD, NY",40.5626902147,-74.1910328834
50044563,8.0,4.0,2016-01-22,2016-10-24,2016-09-22,11218,BROOKLYN,Café/Coffee/Tea,1112 CORTELYOU RD,4,1,1,7.0,3.0,3,2.33333333333,1.0,32,276,0,"1112 CORTELYOU RD, NY",40.6396465,-73.9674096254
50044565,12.0,4.0,2016-06-02,2017-03-31,2017-02-14,11105,QUEENS,Mediterranean,2101 21ST AVE,5,2,1,10.0,3.0,4,2.5,0.75,45,302,1,"2101 21ST AVE, NY",40.609514,-73.9895669
50044568,8.0,4.0,2016-08-03,2017-04-11,2017-03-10,11101,QUEENS,"Juice, Smoothies, Fruit Salads",2506 QUEENS PLZ S,4,1,3,7.0,1.0,3,2.33333333333,0.333333333333,32,251,0,"2506 QUEENS PLZ S, NY",40.7497864,-73.9388846
50044570,5.0,4.0,2016-06-11,2016-09-13,2016-08-22,11211,BROOKLYN,American,596 GRAND ST,3,1,2,4.0,2.0,2,2.0,1.0,22,94,0,"596 GRAND ST, NY",40.7110576,-73.9480748317
50044571,8.0,2.0,2016-02-03,2017-03-18,2016-02-03,11238,BROOKLYN,Thai,622 WASHINGTON AVE,2,7,1,1.0,1.0,1,1.0,1.0,409,409,1,"622 WASHINGTON AVE, NY",40.67988325,-73.9643901439
50044574,2.0,3.0,2016-01-14,2017-03-16,2016-01-14,10018,MANHATTAN,American,33 W 37TH ST,2,2,2,0.0,1.0,1,0.0,1.0,427,427,1,"33 W 37TH ST, NY",40.75126905,-73.984820118
50044575,4.0,3.0,2016-05-02,2017-02-13,2016-06-28,11372,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9508 35TH AVE,3,1,2,3.0,1.0,2,1.5,0.5,230,287,0,"9508 35TH AVE, NY",40.7641223,-73.7881634
50044580,2.0,3.0,2016-04-11,2016-12-14,2016-05-05,11204,BROOKLYN,Chinese,6604 BAY PKWY,3,1,1,1.0,2.0,2,0.5,1.0,223,247,0,"6604 BAY PKWY, NY",40.61323745,-73.9824023191
50044582,3.0,1.0,2016-09-01,2016-09-22,2016-09-01,11369,QUEENS,Bakery,3213 JUNCTION BLVD,2,2,1,1.0,0.0,1,1.0,0.0,21,21,1,"3213 JUNCTION BLVD, NY",40.7359926,-73.8654988
50044589,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044591,4.0,2.0,2016-05-05,2016-06-30,2016-05-05,10018,MANHATTAN,Asian,158 W 38TH ST,2,3,2,1.0,0.0,1,1.0,0.0,56,56,1,"158 W 38TH ST, NY",40.753097,-73.9880162857
50044594,1.0,2.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,Hotdogs,4 PENN PLZ,2,1,1,0.0,1.0,1,0.0,1.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044597,10.0,7.0,2016-05-14,2017-02-07,2016-12-27,10467,BRONX,Pizza/Italian,3770 WHITE PLAINS RD,4,2,2,8.0,5.0,3,2.66666666667,1.66666666667,42,269,1,"3770 WHITE PLAINS RD, NY",40.8831561667,-73.8629198333
50044606,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,Sandwiches,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044619,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044629,4.0,2.0,2016-01-12,2016-09-19,2016-03-22,10021,MANHATTAN,Italian,903 MADISON AVE,3,1,1,3.0,1.0,2,1.5,0.5,181,251,0,"903 MADISON AVE, NY",40.7720822,-73.964936313
50044630,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044651,4.0,2.0,2016-05-17,2017-02-17,2016-05-17,11432,QUEENS,Caribbean,17306 JAMAICA AVE,2,3,1,1.0,1.0,1,1.0,1.0,276,276,1,"17306 JAMAICA AVE, NY",40.723242,-73.7280407
50044658,10.0,3.0,2016-03-15,2017-02-23,2017-02-07,10314,STATEN ISLAND,Thai,1809 VICTORY BLVD,4,5,2,5.0,1.0,3,1.66666666667,0.333333333333,16,345,1,"1809 VICTORY BLVD, NY",40.6131851,-74.1236694
50044665,13.0,3.0,2016-02-03,2017-03-30,2016-08-24,11368,QUEENS,Bakery,3558 97TH ST,5,3,1,10.0,2.0,4,2.5,0.5,218,421,1,"3558 97TH ST, NY",40.616205,-74.0353949
50044676,1.0,1.0,2016-02-01,2017-03-20,2016-02-01,11220,BROOKLYN,Chinese,5301 8TH AVE,2,1,1,0.0,0.0,1,0.0,0.0,413,413,0,"5301 8TH AVE, NY",40.6392299,-74.0053608416
50044677,8.0,3.0,2016-02-01,2017-03-20,2017-02-27,11207,BROOKLYN,Spanish,2909 FULTON ST,4,2,1,6.0,2.0,3,2.0,0.666666666667,21,413,1,"2909 FULTON ST, NY",40.67919415,-73.8874918199
50044687,5.0,2.0,2017-02-24,2017-03-17,2017-02-24,11238,BROOKLYN,Mexican,708 WASHINGTON AVE,2,3,1,2.0,1.0,1,2.0,1.0,21,21,1,"708 WASHINGTON AVE, NY",40.6768649,-73.9638170785
50044691,8.0,7.0,2016-02-08,2016-07-25,2016-03-11,11215,BROOKLYN,Chinese,497 7TH AVE,6,2,2,6.0,5.0,5,1.2,1.0,136,168,1,"497 7TH AVE, NY",40.6615141,-73.9858839
50044693,3.0,1.0,2016-03-08,2016-11-17,2016-05-02,11370,QUEENS,Spanish,8303 24TH AVE,3,1,1,2.0,0.0,2,1.0,0.0,199,254,0,"8303 24TH AVE, NY",40.6123373,-73.9757776
50044694,7.0,6.0,2016-05-24,2017-02-22,2016-07-21,11220,BROOKLYN,Chinese,5805 8TH AVE,3,2,1,5.0,5.0,2,2.5,2.5,216,274,1,"5805 8TH AVE, NY",40.63635135,-74.0083773546
50044698,13.0,11.0,2016-02-05,2016-11-28,2016-11-01,10003,MANHATTAN,Pizza,343 2ND AVE,6,3,3,10.0,8.0,5,2.0,1.6,27,297,1,"343 2ND AVE, NY",40.7359621,-73.9825386
50044700,5.0,1.0,2016-02-09,2016-09-08,2016-03-23,11377,QUEENS,Chinese,4559 46TH ST,4,2,1,3.0,0.0,3,1.0,0.0,169,212,1,"4559 46TH ST, NY",40.640694,-73.9969739
50044704,5.0,4.0,2016-02-05,2016-11-15,2016-10-03,10012,MANHATTAN,Café/Coffee/Tea,8 SPRING ST,4,1,1,4.0,3.0,3,1.33333333333,1.0,43,284,0,"8 SPRING ST, NY",40.72098925,-73.9945000431
50044707,7.0,6.0,2016-02-11,2017-02-13,2017-01-18,10037,MANHATTAN,Barbecue,547 LENOX AVE,4,1,1,6.0,5.0,3,2.0,1.66666666667,26,368,0,"547 LENOX AVE, NY",40.7750548057,-72.9593534432
50044709,19.0,4.0,2016-01-20,2016-10-14,2016-09-22,10013,MANHATTAN,Bakery,135 WALKER ST,8,3,1,16.0,3.0,7,2.28571428571,0.428571428571,22,268,1,"135 WALKER ST, NY",40.7174284694,-73.9999881224
50044710,3.0,3.0,2016-09-26,2016-11-02,2016-09-26,11373,QUEENS,Café/Coffee/Tea,5614 VAN HORN ST,2,2,1,1.0,2.0,1,1.0,2.0,37,37,1,"5614 VAN HORN ST, NY",40.7301938,-73.873018
50044716,5.0,3.0,2016-02-09,2016-12-27,2016-04-14,10312,STATEN ISLAND,Bagels/Pretzels,758 ARTHUR KILL RD,3,1,1,4.0,2.0,2,2.0,1.0,257,322,0,"758 ARTHUR KILL RD, NY",40.561135,-74.1701396
50044719,5.0,3.0,2016-02-23,2016-08-12,2016-03-08,10013,MANHATTAN,Café/Coffee/Tea,40 GRAND ST,4,1,1,4.0,2.0,3,1.33333333333,0.666666666667,157,171,0,"40 GRAND ST, NY",40.71586315,-73.9657767471
50044724,12.0,4.0,2016-02-16,2016-10-24,2016-09-22,10031,MANHATTAN,Chinese,1722 AMSTERDAM AVE,5,1,1,11.0,3.0,4,2.75,0.75,32,251,0,"1722 AMSTERDAM AVE, NY",40.82556565,-73.947733361
50044726,2.0,2.0,2016-01-27,2017-03-07,2016-01-27,10034,MANHATTAN,Chinese/Cuban,586 W 207TH ST,2,1,2,1.0,0.0,1,1.0,0.0,405,405,0,"586 W 207TH ST, NY",40.8670118,-73.9209715
50044732,15.0,11.0,2016-02-02,2017-03-23,2016-09-29,11211,BROOKLYN,Chinese,297 BROADWAY,5,3,3,12.0,8.0,4,3.0,2.0,175,415,1,"297 BROADWAY, NY",40.85920925,-73.3992425342
50044733,3.0,6.0,2016-01-14,2016-09-20,2016-01-25,11220,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4408 3RD AVE,3,1,2,2.0,4.0,2,1.0,2.0,239,250,0,"4408 3RD AVE, NY",40.6510355,-74.01163506
50044736,3.0,2.0,2016-08-03,2016-09-15,2016-08-03,10023,MANHATTAN,American,228 W 72ND ST,2,3,1,0.0,1.0,1,0.0,1.0,43,43,1,"228 W 72ND ST, NY",40.7789874,-73.9831564534
50044741,2.0,2.0,2016-02-02,2016-07-28,2016-02-02,10305,STATEN ISLAND,Indian,1203 HYLAN BLVD,2,1,1,1.0,1.0,1,1.0,1.0,177,177,0,"1203 HYLAN BLVD, NY",40.5638097,-74.1163707
50044744,9.0,2.0,2016-07-11,2017-03-10,2016-08-26,11101,QUEENS,American,4464 21ST ST,3,1,2,8.0,0.0,2,4.0,0.0,196,242,0,"4464 21ST ST, NY",40.661349,-73.9934199
50044749,3.0,5.0,2016-01-22,2016-09-27,2016-02-10,10007,MANHATTAN,Donuts,100 CHAMBERS ST,3,1,1,2.0,4.0,2,1.0,2.0,230,249,0,"100 CHAMBERS ST, NY",40.714713,-74.0077744
50044753,5.0,3.0,2016-01-13,2017-03-22,2017-02-23,10303,STATEN ISLAND,Pizza/Italian,2146 FOREST AVE,3,1,1,4.0,2.0,2,2.0,1.0,27,434,0,"2146 FOREST AVE, NY",40.6264261,-74.1610212
50044763,3.0,1.0,2016-01-21,2017-02-15,2016-01-21,10027,MANHATTAN,Sandwiches,281 SAINT NICHOLAS AVE,2,1,1,2.0,0.0,1,2.0,0.0,391,391,0,"281 SAINT NICHOLAS AVE, NY",40.8103874,-73.9530926
50044767,9.0,6.0,2016-01-11,2016-11-21,2016-11-18,11040,QUEENS,Indian,27119 UNION TPKE,6,2,1,7.0,5.0,5,1.4,1.0,3,315,1,"27119 UNION TPKE, NY",40.7403865,-73.7310602
50044778,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044786,1.0,1.0,2016-03-24,2017-03-16,2016-03-24,10121,MANHATTAN,American,4 PENN PLZ,2,1,1,0.0,0.0,1,0.0,0.0,357,357,0,"4 PENN PLZ, NY",40.8935366,-73.8196641
50044787,3.0,3.0,2016-11-01,2017-01-31,2016-11-01,11385,QUEENS,Eastern European,6701 FOREST AVE,2,1,2,2.0,1.0,1,2.0,1.0,91,91,0,"6701 FOREST AVE, NY",42.769536,-73.6905639
50044797,1.0,4.0,2016-02-03,2017-02-21,2017-02-11,11354,QUEENS,Chinese,13533 40TH RD,3,1,1,0.0,3.0,2,0.0,1.5,10,384,0,"13533 40TH RD, NY",40.750979,-73.9347429
50044798,11.0,3.0,2016-02-03,2016-10-27,2016-09-27,11237,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",186 KNICKERBOCKER AVE,4,3,1,8.0,2.0,3,2.66666666667,0.666666666667,30,267,1,"186 KNICKERBOCKER AVE, NY",40.70367875,-73.9272967665
50044799,5.0,4.0,2016-02-04,2016-12-15,2016-10-20,10016,MANHATTAN,Chicken,711 2ND AVE,4,2,1,3.0,3.0,3,1.0,1.0,56,315,1,"711 2ND AVE, NY",40.7476088,-73.9742240653
50044804,17.0,9.0,2016-02-04,2016-11-03,2016-09-27,10016,MANHATTAN,Chinese/Japanese,29 E 28TH ST,5,2,1,15.0,8.0,4,3.75,2.0,37,273,1,"29 E 28TH ST, NY",40.74391735,-73.9849335501
50044807,10.0,6.0,2015-12-23,2016-11-03,2016-08-31,10465,BRONX,Mexican,3465 E TREMONT AVE,4,1,2,9.0,4.0,3,3.0,1.33333333333,64,316,0,"3465 E TREMONT AVE, NY",40.83198815,-73.8270130306
50044810,4.0,7.0,2016-02-05,2016-09-12,2016-08-19,10003,MANHATTAN,Chinese,223 E 14TH ST,4,1,1,3.0,6.0,3,1.0,2.0,24,220,0,"223 E 14TH ST, NY",40.7330153,-73.9861223
50044818,9.0,3.0,2016-02-17,2017-02-17,2016-11-22,11691,QUEENS,Pizza,263 BEACH 20TH ST,4,2,1,7.0,2.0,3,2.33333333333,0.666666666667,87,366,1,"263 BEACH 20TH ST, NY",40.5965117143,-73.7540515
50044822,3.0,3.0,2016-01-14,2017-04-06,2016-01-14,11369,QUEENS,Mexican,9407 ASTORIA BLVD,2,2,2,1.0,1.0,1,1.0,1.0,448,448,1,"9407 ASTORIA BLVD, NY",40.772354,-73.9315019
50044824,5.0,3.0,2016-02-01,2017-04-11,2016-02-01,10451,BRONX,Sandwiches,91 E 161ST ST,2,3,2,2.0,1.0,1,2.0,1.0,435,435,1,"91 E 161ST ST, NY",40.8276458,-73.9244187
50044826,4.0,3.0,2016-02-06,2016-09-29,2016-02-24,11354,QUEENS,Asian,13620 ROOSEVELT AVE,3,1,2,3.0,1.0,2,1.5,0.5,218,236,0,"13620 ROOSEVELT AVE, NY",40.762461,-73.5150429
50044827,9.0,4.0,2016-01-27,2016-10-05,2016-09-09,10310,STATEN ISLAND,Spanish,1195 CASTLETON AVE,4,1,1,8.0,3.0,3,2.66666666667,1.0,26,252,0,"1195 CASTLETON AVE, NY",40.6343297,-74.1221458533
50044828,5.0,7.0,2016-05-04,2016-12-28,2016-06-20,10013,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",60 MULBERRY ST,3,1,1,4.0,6.0,2,2.0,3.0,191,238,0,"60 MULBERRY ST, NY",40.71550225,-73.9993116032
50044832,19.0,7.0,2016-03-30,2017-03-29,2016-10-25,11217,BROOKLYN,Bagels/Pretzels,55 5TH AVE,5,4,3,15.0,4.0,4,3.75,1.0,155,364,1,"55 5TH AVE, NY",40.734715,-73.9941315297
50044837,2.0,5.0,2016-01-12,2016-10-19,2016-02-10,11101,QUEENS,Spanish,3801 VERNON BLVD,3,1,2,1.0,3.0,2,0.5,1.5,252,281,0,"3801 VERNON BLVD, NY",40.769526,-73.9352269
50044839,1.0,2.0,2016-06-10,2016-11-15,2016-06-10,11221,BROOKLYN,American,1272 BROADWAY,2,1,1,0.0,1.0,1,0.0,1.0,158,158,0,"1272 BROADWAY, NY",40.6909073,-73.9249332
50044840,6.0,6.0,2016-02-02,2016-09-27,2016-09-08,11201,BROOKLYN,Asian,223 SMITH ST,4,1,3,5.0,3.0,3,1.66666666667,1.0,19,238,0,"223 SMITH ST, NY",,
50044842,3.0,1.0,2016-05-04,2016-07-01,2016-05-04,10032,MANHATTAN,Donuts,900 SAINT NICHOLAS AVE,2,1,1,2.0,0.0,1,2.0,0.0,58,58,0,"900 SAINT NICHOLAS AVE, NY",40.8310516,-73.9411009
50044848,4.0,2.0,2016-07-05,2017-03-02,2016-08-25,10469,BRONX,Pakistani,2570 BRONXWOOD AVE,3,1,1,3.0,1.0,2,1.5,0.5,189,240,0,"2570 BRONXWOOD AVE, NY",40.8653033,-73.8613717
50044856,9.0,9.0,2016-03-31,2016-10-25,2016-09-26,11234,BROOKLYN,American,4706 AVENUE N,4,3,1,6.0,8.0,3,2.0,2.66666666667,29,208,1,"4706 AVENUE N, NY",40.61860535,-73.9294441731
50044861,10.0,7.0,2016-01-14,2016-10-27,2016-10-03,11354,QUEENS,Chinese,13620 38TH AVE,5,3,1,7.0,6.0,4,1.75,1.5,24,287,1,"13620 38TH AVE, NY",40.7721573,-73.7527264
50044862,3.0,5.0,2016-02-18,2016-08-31,2016-03-07,11429,QUEENS,Chinese,21882 HEMPSTEAD AVE,3,1,2,2.0,3.0,2,1.0,1.5,177,195,0,"21882 HEMPSTEAD AVE, NY",40.7107455,-73.7272312
50044864,4.0,3.0,2016-06-13,2016-09-13,2016-06-13,10002,MANHATTAN,Japanese,172 DELANCEY ST,2,1,2,3.0,1.0,1,3.0,1.0,92,92,0,"172 DELANCEY ST, NY",40.71796565,-73.9851245352
50044866,5.0,2.0,2016-05-12,2017-01-28,2017-01-05,11211,BROOKLYN,American,287 BEDFORD AVE,4,1,1,4.0,1.0,3,1.33333333333,0.333333333333,23,261,0,"287 BEDFORD AVE, NY",40.7140015,-73.9614887
50044875,4.0,5.0,2016-02-08,2016-10-07,2016-03-18,10281,MANHATTAN,American,225 LIBERTY ST,3,1,3,3.0,2.0,2,1.5,1.0,203,242,0,"225 LIBERTY ST, NY",40.71227205,-74.015435963
50044876,3.0,2.0,2016-02-08,2017-03-16,2016-02-08,10025,MANHATTAN,American,1135 AMSTERDAM AVE,2,3,1,0.0,1.0,1,0.0,1.0,402,402,1,"1135 AMSTERDAM AVE, NY",40.7811846,-73.9797548
50044877,9.0,6.0,2016-05-26,2017-02-21,2017-01-25,10301,STATEN ISLAND,Soul Food,90 BAY ST,4,3,1,6.0,5.0,3,2.0,1.66666666667,27,271,1,"90 BAY ST, NY",40.63980565,-74.0757472245
50044881,2.0,4.0,2016-02-03,2017-02-21,2016-02-03,10001,MANHATTAN,Other,119 W 31ST ST,2,1,2,1.0,2.0,1,1.0,2.0,384,384,0,"119 W 31ST ST, NY",40.7483872,-73.9900939
50044882,5.0,4.0,2016-02-04,2016-10-05,2016-03-01,10455,BRONX,Chinese,959 LEGGETT AVE,3,1,1,4.0,3.0,2,2.0,1.5,218,244,0,"959 LEGGETT AVE, NY",40.8153109412,-73.9001151471
50044887,5.0,3.0,2016-04-14,2017-02-23,2016-04-24,10456,BRONX,Chinese,231 E 169TH ST,3,1,2,4.0,1.0,2,2.0,0.5,305,315,0,"231 E 169TH ST, NY",40.8359421,-73.9143279
50044894,6.0,5.0,2016-01-06,2016-09-07,2016-08-16,11373,QUEENS,Bakery,5701 JUNCTION BLVD,4,2,2,4.0,3.0,3,1.33333333333,1.0,22,245,1,"5701 JUNCTION BLVD, NY",40.7359926,-73.8654988
50044896,3.0,2.0,2016-02-17,2017-02-21,2016-02-17,10454,BRONX,Chinese,320 CYPRESS AVE,2,1,1,2.0,1.0,1,2.0,1.0,370,370,0,"320 CYPRESS AVE, NY",40.80742,-73.9133178
50044901,6.0,4.0,2016-02-04,2016-12-20,2016-10-29,11378,QUEENS,Café/Coffee/Tea,6938 GRAND AVE,4,1,1,5.0,3.0,3,1.66666666667,1.0,52,320,0,"6938 GRAND AVE, NY",,
50044902,3.0,2.0,2016-06-07,2016-06-23,2016-06-07,10031,MANHATTAN,American,126 HAMILTON PL,2,1,1,2.0,1.0,1,2.0,1.0,16,16,0,"126 HAMILTON PL, NY",40.8239295,-73.9493847
50044907,5.0,4.0,2016-01-11,2016-10-04,2016-01-28,11223,BROOKLYN,Chinese,253 AVENUE U,3,1,1,4.0,3.0,2,2.0,1.5,250,267,0,"253 AVENUE U, NY",40.59701465,-73.9747222852
50044915,3.0,4.0,2016-07-11,2017-01-12,2016-08-03,10458,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2450 GRAND CONCOURSE,3,1,2,2.0,2.0,2,1.0,1.0,162,185,0,"2450 GRAND CONCOURSE, NY",40.8610098,-73.8975324
50044917,15.0,5.0,2016-02-04,2017-03-02,2017-02-28,10471,BRONX,Chinese,5646 RIVERDALE AVE,6,1,1,14.0,4.0,5,2.8,0.8,2,392,0,"5646 RIVERDALE AVE, NY",40.9058729,-73.9041642
50044918,5.0,1.0,2016-02-12,2016-11-09,2016-03-18,10458,BRONX,Mexican,2366 GRAND CONCRS,3,1,1,4.0,0.0,2,2.0,0.0,236,271,0,"2366 GRAND CONCRS, NY",,
50044920,2.0,3.0,2016-02-09,2017-02-13,2016-02-09,11373,QUEENS,"Juice, Smoothies, Fruit Salads",8328 BROADWAY,2,1,1,1.0,2.0,1,1.0,2.0,370,370,0,"8328 BROADWAY, NY",40.7935938,-73.9727055
50044926,3.0,2.0,2016-08-15,2017-02-09,2016-09-14,11221,BROOKLYN,Indian,125 RALPH AVE,3,1,1,2.0,1.0,2,1.0,0.5,148,178,0,"125 RALPH AVE, NY",,
50044927,3.0,3.0,2016-02-09,2017-02-15,2016-02-09,10022,MANHATTAN,Mexican,636 LEXINGTON AVE,2,1,3,2.0,0.0,1,2.0,0.0,372,372,0,"636 LEXINGTON AVE, NY",40.7591865,-73.9706374
