,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41394043,1.0,3.0,2014-04-12,2016-04-23,2015-06-13,10462,BRONX,American,1451 UNION PORT ROAD,3,1,1,0.0,2.0,2,0.0,1.0,315,742,0,"1451 UNION PORT ROAD, NY",40.835087,-73.8554554
41394169,10.0,5.0,2014-02-19,2016-12-19,2016-11-03,11103,QUEENS,Pizza,3106 42 STREET,6,1,1,9.0,4.0,5,1.8,0.8,46,1034,0,"3106 42 STREET, NY",40.7604669,-73.9157917
41394214,19.0,10.0,2014-01-30,2017-01-04,2016-12-08,11432,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",87-82 &84 PARSONS BOULEVARD,9,2,1,17.0,9.0,8,2.125,1.125,27,1070,1,"87-82 &84 PARSONS BOULEVARD, NY",40.706962,-73.802768
41394526,7.0,9.0,2014-12-08,2017-03-01,2016-06-06,11219,BROOKLYN,Jewish/Kosher,5115 13 AVENUE,7,1,2,6.0,7.0,6,1.0,1.16666666667,268,814,0,"5115 13 AVENUE, NY",40.6333737,-73.9934571
41395226,25.0,14.0,2014-01-15,2016-12-22,2016-12-08,10455,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",423 EAST  149 STREET,11,1,1,24.0,13.0,10,2.4,1.3,14,1072,0,"423 EAST  149 STREET, NY",40.815967,-73.9168326
41395775,12.0,7.0,2014-06-13,2016-10-31,2016-09-24,10036,MANHATTAN,Steak,142 WEST   46 STREET,8,2,2,10.0,5.0,7,1.42857142857,0.714285714286,37,871,1,"142 WEST   46 STREET, NY",40.757922,-73.984122
41396241,11.0,6.0,2014-05-07,2017-01-20,2016-10-24,10018,MANHATTAN,American,55 WEST   38 STREET,6,1,1,10.0,5.0,5,2.0,1.0,88,989,0,"55 WEST   38 STREET, NY",40.752147,-73.9850096
41396643,1.0,1.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,0.0,2,0.0,0.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396651,1.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,1.0,2,0.0,0.5,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396652,2.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,1.0,2.0,2,0.5,1.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396654,4.0,7.0,2014-04-10,2016-07-21,2016-05-25,10451,BRONX,American,1 EAST  161 STREET,5,1,1,3.0,6.0,4,0.75,1.5,57,833,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396655,3.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396657,3.0,4.0,2014-04-10,2016-07-21,2016-05-25,10451,BRONX,American,1 EAST  161 STREET,4,2,1,1.0,3.0,3,0.333333333333,1.0,57,833,1,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396658,2.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,1.0,1.0,2,0.5,0.5,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396659,4.0,1.0,2014-04-10,2016-05-25,2015-05-27,10451,BRONX,Pizza,1 EAST  161 STREET,4,1,1,3.0,0.0,3,1.0,0.0,364,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396660,3.0,6.0,2014-04-10,2016-05-25,2015-05-27,10451,BRONX,American,1 EAST  161 STREET,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,364,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396661,1.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,1.0,2,0.0,0.5,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396662,4.0,1.0,2014-04-10,2016-07-21,2016-05-25,10451,BRONX,American,1 EAST  161 STREET,4,1,1,3.0,0.0,3,1.0,0.0,57,833,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396663,2.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,1.0,1.0,2,0.5,0.5,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396664,1.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,0.0,1.0,2,0.0,0.5,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396667,3.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,2,1,1.0,1.0,2,0.5,0.5,393,776,1,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396668,1.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,2.0,2,0.0,1.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396669,2.0,4.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,1.0,3.0,2,0.5,1.5,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396670,2.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,1.0,1.0,2,0.5,0.5,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396671,1.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,0.0,1.0,2,0.0,0.5,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396673,2.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,Sandwiches,1 EAST  161 STREET,3,1,1,1.0,2.0,2,0.5,1.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396674,1.0,1.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,0.0,2,0.0,0.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396676,2.0,4.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,1.0,3.0,2,0.5,1.5,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396677,2.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,3,1.0,0.0,2,0.5,0.0,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396678,2.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,1.0,2.0,2,0.5,1.0,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396679,1.0,5.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,4.0,2,0.0,2.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396853,1.0,1.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,3,1,1,0.0,0.0,2,0.0,0.0,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396855,5.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST  161 STREET,4,1,1,4.0,1.0,3,1.33333333333,0.333333333333,393,776,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396859,1.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,0.0,2.0,2,0.0,1.0,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396863,1.0,3.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,0.0,2.0,2,0.0,1.0,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41396865,9.0,4.0,2014-04-10,2016-07-21,2016-05-25,10451,BRONX,American,1 EAST  161 STREET,6,1,1,8.0,3.0,5,1.6,0.6,57,833,0,"1 EAST  161 STREET, NY",40.8288189,-73.9265691
41396867,1.0,2.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,3,1,1,0.0,1.0,2,0.0,0.5,393,776,0,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41397413,16.0,11.0,2013-05-28,2016-05-23,2015-10-26,10472,BRONX,Chinese,1762 EAST  172 STREET,13,1,1,15.0,10.0,12,1.25,0.833333333333,210,1091,0,"1762 EAST  172 STREET, NY",40.8325449,-73.868148
41397650,4.0,6.0,2013-12-02,2016-10-31,2015-10-26,10001,MANHATTAN,Donuts,360 WEST   31 STREET,4,1,1,3.0,5.0,3,1.0,1.66666666667,371,1064,0,"360 WEST   31 STREET, NY",40.7511654,-73.9972947
41398041,17.0,6.0,2014-06-21,2016-09-30,2016-09-15,10010,MANHATTAN,Chinese,22 EAST   21 STREET,7,3,2,14.0,4.0,6,2.33333333333,0.666666666667,15,832,1,"22 EAST   21 STREET, NY",40.7394374,-73.9891375
41398232,7.0,9.0,2014-05-14,2016-11-22,2015-11-20,10011,MANHATTAN,American,20 WEST   20 STREET,6,2,2,5.0,7.0,5,1.0,1.4,368,923,1,"20 WEST   20 STREET, NY",40.7399769,-73.9924844
41399678,4.0,11.0,2014-01-28,2016-10-03,2015-08-20,10034,MANHATTAN,Tex-Mex,595 WEST  207 STREET,5,1,4,3.0,7.0,4,0.75,1.75,410,979,0,"595 WEST  207 STREET, NY",40.8672687,-73.920613
41399993,3.0,3.0,2014-10-30,2017-01-12,2015-11-12,11373,QUEENS,Bakery,9114 59 AVENUE,3,1,1,2.0,2.0,2,1.0,1.0,427,805,0,"9114 59 AVENUE, NY",40.7338989,-73.8695422
41400142,11.0,12.0,2013-06-07,2016-03-24,2015-08-08,10460,BRONX,American,961 EAST  174 STREET,8,1,3,10.0,9.0,7,1.42857142857,1.28571428571,229,1021,0,"961 EAST  174 STREET, NY",40.837931,-73.8831173
41400932,3.0,5.0,2014-04-10,2016-05-25,2015-04-28,10451,BRONX,American,1 EAST 161 STREET,4,3,1,0.0,4.0,3,0.0,1.33333333333,393,776,1,"1 EAST 161 STREET, NY",40.8288189,-73.9265691
41401682,3.0,4.0,2013-05-16,2016-04-21,2015-04-23,11371,QUEENS,Delicatessen,0 LAGUARDIA AIRPORT TERMINAL,4,1,1,2.0,3.0,3,0.666666666667,1.0,364,1071,0,"0 LAGUARDIA AIRPORT TERMINAL, NY",40.76917,-73.861938
41401730,13.0,11.0,2013-10-09,2016-08-22,2016-08-01,10018,MANHATTAN,Italian,352 WEST   39 STREET,9,1,2,12.0,9.0,8,1.5,1.125,21,1048,0,"352 WEST   39 STREET, NY",40.7561806,-73.9936907
41402635,13.0,4.0,2014-03-20,2017-01-18,2016-10-12,10011,MANHATTAN,Portuguese,31 WEST   17 STREET,7,2,2,11.0,2.0,6,1.83333333333,0.333333333333,98,1035,1,"31 WEST   17 STREET, NY",40.7387554,-73.993779
41403291,10.0,5.0,2014-08-20,2017-04-05,2016-07-19,10019,MANHATTAN,American,510 WEST   52 STREET,6,1,1,9.0,4.0,5,1.8,0.8,260,959,0,"510 WEST   52 STREET, NY",40.7660382,-73.9918274
41403608,7.0,6.0,2014-03-01,2016-09-22,2015-08-25,11104,QUEENS,Chinese,3920 47 AVENUE,5,1,2,6.0,4.0,4,1.5,1.0,394,936,0,"3920 47 AVENUE, NY",40.741665,-73.9257779
41404053,7.0,5.0,2013-05-21,2016-04-13,2015-02-05,10036,MANHATTAN,American,252 WEST   47 STREET,5,1,1,6.0,4.0,4,1.5,1.0,433,1058,0,"252 WEST   47 STREET, NY",40.759833,-73.986698
41404793,3.0,5.0,2014-04-18,2016-05-03,2015-04-14,10075,MANHATTAN,Mediterranean,323 EAST   79 STREET,3,1,2,2.0,3.0,2,1.0,1.5,385,746,0,"323 EAST   79 STREET, NY",40.7730946,-73.9538277
41405007,5.0,6.0,2013-06-24,2016-03-18,2015-01-08,10020,MANHATTAN,American,120 WEST   51 STREET,5,1,1,4.0,5.0,4,1.0,1.25,435,998,0,"120 WEST   51 STREET, NY",40.7607952,-73.9812268
41405150,15.0,7.0,2014-06-09,2016-09-08,2016-08-15,11360,QUEENS,Steak,21035 26 AVENUE,7,2,2,13.0,5.0,6,2.16666666667,0.833333333333,24,822,1,"21035 26 AVENUE, NY",40.7781722,-73.7788902
41406214,13.0,10.0,2013-12-28,2016-11-21,2016-10-27,10039,MANHATTAN,Pizza/Italian,110 WEST  145 STREET,9,1,2,12.0,8.0,8,1.5,1.0,25,1059,0,"110 WEST  145 STREET, NY",40.8205528,-73.937246
41406532,3.0,4.0,2014-02-10,2016-06-03,2015-04-22,11102,QUEENS,Bakery,2910 30 AVENUE,3,1,2,2.0,2.0,2,1.0,1.0,408,844,0,"2910 30 AVENUE, NY",40.7676372,-73.9232908
41406631,8.0,8.0,2013-06-18,2016-06-15,2015-11-02,11204,BROOKLYN,Jewish/Kosher,4619 16 AVENUE,9,1,1,7.0,7.0,8,0.875,0.875,226,1093,0,"4619 16 AVENUE, NY",40.632185,-73.983994
41406856,7.0,7.0,2014-12-01,2016-12-28,2016-06-30,10451,BRONX,Sandwiches/Salads/Mixed Buffet,295 EAST  149 STREET,6,2,1,5.0,6.0,5,1.0,1.2,181,758,1,"295 EAST  149 STREET, NY",40.817328,-73.921482
41406973,2.0,5.0,2015-02-18,2017-03-29,2016-02-27,10456,BRONX,Pizza,634 EAST  169 STREET,3,1,1,1.0,4.0,2,0.5,2.0,396,770,0,"634 EAST  169 STREET, NY",40.8311178,-73.9010065
41407809,8.0,6.0,2014-02-04,2017-01-25,2016-05-10,10001,MANHATTAN,American,536 WEST 28 STREET,6,2,1,6.0,5.0,5,1.2,1.0,260,1086,1,"536 WEST 28 STREET, NY",40.7513029,-74.0035488
41408069,8.0,5.0,2014-02-18,2016-10-12,2016-05-02,10036,MANHATTAN,American,135 WEST   42 STREET,5,1,2,7.0,3.0,4,1.75,0.75,163,967,0,"135 WEST   42 STREET, NY",40.7555892,-73.9852848
41408351,5.0,4.0,2014-07-08,2016-07-22,2016-01-15,10022,MANHATTAN,Sandwiches,7 EAST   53 STREET,6,2,2,3.0,2.0,5,0.6,0.4,189,745,1,"7 EAST   53 STREET, NY",40.760306,-73.9749793
41408361,33.0,11.0,2014-02-05,2017-01-13,2016-12-15,11368,QUEENS,Spanish,3778 103 STREET,14,1,1,32.0,10.0,13,2.46153846154,0.769230769231,29,1073,0,"3778 103 STREET, NY",40.751216,-73.86366
41408551,9.0,8.0,2014-04-04,2016-08-31,2016-03-09,10027,MANHATTAN,American,253 WEST  125 STREET,5,1,2,8.0,6.0,4,2.0,1.5,175,880,0,"253 WEST  125 STREET, NY",40.810033,-73.9500391
41408564,6.0,7.0,2013-10-04,2016-05-26,2015-11-05,10018,MANHATTAN,Mediterranean,110 WEST   40 STREET,5,1,3,5.0,4.0,4,1.25,1.0,203,965,0,"110 WEST   40 STREET, NY",40.7536976,-73.9859663
41410214,13.0,5.0,2015-01-14,2017-01-18,2016-12-14,10014,MANHATTAN,Italian,262 BLEECKER ST BSMT &1/FL,5,1,2,12.0,3.0,4,3.0,0.75,35,735,0,"262 BLEECKER ST BSMT &1/FL, NY",40.731175,-74.0031365
41410556,19.0,16.0,2014-02-06,2016-08-16,2016-06-02,11377,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4507 47 AVENUE,10,1,1,18.0,15.0,9,2.0,1.66666666667,75,922,0,"4507 47 AVENUE, NY",40.7412021,-73.9194735
41410895,9.0,6.0,2014-03-13,2017-02-01,2016-05-23,11204,BROOKLYN,Jewish/Kosher,4302 16 AVENUE,8,3,1,6.0,5.0,7,0.857142857143,0.714285714286,254,1056,1,"4302 16 AVENUE, NY",40.634415,-73.982266
41411067,15.0,9.0,2013-12-11,2016-12-01,2016-10-04,11106,QUEENS,American,3533 36 STREET,9,1,1,14.0,8.0,8,1.75,1.0,58,1086,0,"3533 36 STREET, NY",40.7550847,-73.9250638
41411091,8.0,3.0,2014-01-02,2016-09-21,2016-02-25,11435,QUEENS,Jewish/Kosher,13844 86 AVENUE,5,1,1,7.0,2.0,4,1.75,0.5,209,993,0,"13844 86 AVENUE, NY",40.7077696,-73.8168775
41411821,14.0,4.0,2013-05-28,2016-05-04,2015-06-18,10003,MANHATTAN,Russian,41 EAST 20 STREET,6,2,1,12.0,3.0,5,2.4,0.6,321,1072,1,"41 EAST 20 STREET, NY",40.738884,-73.988506
41412582,19.0,10.0,2014-03-11,2017-02-23,2016-01-29,10011,MANHATTAN,Mediterranean,171 WEST   23 STREET,9,3,1,16.0,9.0,8,2.0,1.125,391,1080,1,"171 WEST   23 STREET, NY",40.7441737,-73.9952891
41412588,26.0,15.0,2014-08-13,2017-03-01,2016-12-28,10467,BRONX,Chinese,5 EAST  208 STREET,10,2,1,24.0,14.0,9,2.66666666667,1.55555555556,63,931,1,"5 EAST  208 STREET, NY",40.8806758,-73.8830588
41412957,13.0,10.0,2014-03-20,2017-01-24,2017-01-05,11372,QUEENS,Bangladeshi,3722 73 STREET,9,1,1,12.0,9.0,8,1.5,1.125,19,1041,0,"3722 73 STREET, NY",40.7481908,-73.8929694
41413748,7.0,8.0,2014-05-31,2017-01-26,2016-02-05,10010,MANHATTAN,American,127 EAST   23 STREET,5,2,2,5.0,6.0,4,1.25,1.5,356,971,1,"127 EAST   23 STREET, NY",40.7398869,-73.98494
41413875,16.0,10.0,2015-01-30,2017-03-08,2016-08-22,10001,MANHATTAN,American,312 WEST   34 STREET,6,3,2,13.0,8.0,5,2.6,1.6,198,768,1,"312 WEST   34 STREET, NY",40.7524521,-73.9948687
41414288,5.0,6.0,2014-05-23,2016-09-28,2015-10-01,11375,QUEENS,Bakery,10706 71 ROAD,5,1,2,4.0,4.0,4,1.0,1.0,363,859,0,"10706 71 ROAD, NY",40.7198544,-73.8434311
41414661,10.0,6.0,2014-05-21,2016-12-01,2016-10-05,11103,QUEENS,Bagels/Pretzels,3614 30 AVENUE,6,1,1,9.0,5.0,5,1.8,1.0,57,925,0,"3614 30 AVENUE, NY",40.76457,-73.917032
41414797,6.0,7.0,2013-06-13,2016-05-24,2015-05-22,10019,MANHATTAN,American,,5,1,1,5.0,6.0,4,1.25,1.5,368,1076,0,"nan, NY",40.8205487,-73.9366757
41415537,14.0,2.0,2014-02-26,2016-03-15,2015-09-17,10003,MANHATTAN,Thai,347 EAST   14 STREET,6,2,1,12.0,1.0,5,2.4,0.2,180,748,1,"347 EAST   14 STREET, NY",40.7317463,-73.9829485
41416092,19.0,10.0,2013-08-19,2016-07-28,2016-01-26,10034,MANHATTAN,Mexican,597 WEST 207 STREET,11,2,1,17.0,9.0,10,1.7,0.9,184,1074,1,"597 WEST 207 STREET, NY",40.8674246,-73.9206566
41416164,16.0,5.0,2014-06-03,2016-09-29,2016-09-15,10455,BRONX,Bakery,726 EAST  152 STREET,7,2,1,14.0,4.0,6,2.33333333333,0.666666666667,14,849,1,"726 EAST  152 STREET, NY",40.8158551,-73.907827
41416234,14.0,4.0,2013-07-25,2016-03-17,2015-09-28,10458,BRONX,Chinese,308 EAST  188 STREET,8,2,1,12.0,3.0,7,1.71428571429,0.428571428571,171,966,1,"308 EAST  188 STREET, NY",40.860436,-73.895079
41416264,12.0,6.0,2015-02-10,2017-03-07,2016-01-08,10018,MANHATTAN,Indian,367 WEST   36 STREET,6,1,1,11.0,5.0,5,2.2,1.0,424,756,0,"367 WEST   36 STREET, NY",40.7546393,-73.9949866
41416561,29.0,13.0,2014-04-24,2016-07-08,2016-01-26,10003,MANHATTAN,Chinese,220 EAST   14 STREET,11,1,1,28.0,12.0,10,2.8,1.2,164,806,0,"220 EAST   14 STREET, NY",40.7326561,-73.9864446
41416781,26.0,14.0,2013-12-09,2016-10-07,2016-09-13,10011,MANHATTAN,American,11 WEST 17 STREET,12,2,1,24.0,13.0,11,2.18181818182,1.18181818182,24,1033,1,"11 WEST 17 STREET, NY",40.7384828,-73.9928759
41417111,6.0,4.0,2013-10-28,2016-04-06,2015-04-02,10011,MANHATTAN,American,108 WEST   24 STREET,5,1,1,5.0,3.0,4,1.25,0.75,370,891,0,"108 WEST   24 STREET, NY",40.7436362,-73.9930909
41417384,16.0,6.0,2013-10-30,2016-05-23,2015-12-10,11374,QUEENS,Jewish/Kosher,9725 64 ROAD,11,1,1,15.0,5.0,10,1.5,0.5,165,936,0,"9725 64 ROAD, NY",40.7296283,-73.8585917
41417541,21.0,13.0,2014-04-11,2017-02-18,2016-12-05,11433,QUEENS,Caribbean,9206 173 STREET,12,2,1,19.0,12.0,11,1.72727272727,1.09090909091,75,1044,1,"9206 173 STREET, NY",40.7076541,-73.786663
41418367,7.0,9.0,2014-07-03,2016-11-02,2016-05-12,11204,BROOKLYN,Café/Coffee/Tea,6917 18 AVENUE,5,1,1,6.0,8.0,4,1.5,2.0,174,853,0,"6917 18 AVENUE, NY",40.616286,-73.992642
41418463,14.0,10.0,2014-01-16,2016-10-05,2016-08-30,11372,QUEENS,Mexican,9413 37 AVENUE,9,2,1,12.0,9.0,8,1.5,1.125,36,993,1,"9413 37 AVENUE, NY",40.7511367,-73.8727177
41418514,2.0,5.0,2013-04-26,2016-04-07,2015-04-13,11378,QUEENS,Mexican,5641 59 STREET,4,1,1,1.0,4.0,3,0.333333333333,1.33333333333,360,1077,0,"5641 59 STREET, NY",40.765801,-73.9763953
41418529,12.0,10.0,2013-05-13,2016-05-03,2015-05-12,10029,MANHATTAN,American,201 EAST  116 STREET,7,2,3,10.0,7.0,6,1.66666666667,1.16666666667,357,1086,1,"201 EAST  116 STREET, NY",40.7978564,-73.939776
41418714,38.0,16.0,2014-06-13,2017-02-07,2017-01-23,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3924 108 STREET,14,3,1,35.0,15.0,13,2.69230769231,1.15384615385,15,970,1,"3924 108 STREET, NY",40.7507633,-73.8590417
41418727,15.0,7.0,2013-09-26,2016-09-08,2016-08-18,11106,QUEENS,American,3321 31 Avenue,9,1,1,14.0,6.0,8,1.75,0.75,21,1078,0,"3321 31 Avenue, NY",40.7634438,-73.9210736
41419101,4.0,6.0,2013-10-04,2016-03-30,2015-04-07,10001,MANHATTAN,American,128 WEST   29 STREET,5,2,1,2.0,5.0,4,0.5,1.25,358,908,1,"128 WEST   29 STREET, NY",40.7469627,-73.9914272
41419573,2.0,4.0,2014-01-31,2016-03-18,2015-01-15,10023,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",146 WEST   72 STREET,3,1,2,1.0,2.0,2,0.5,1.0,428,777,0,"146 WEST   72 STREET, NY",40.7778894,-73.9805927
41419773,18.0,16.0,2014-04-17,2017-03-31,2016-09-22,10016,MANHATTAN,American,113 EAST   31 STREET,12,1,2,17.0,14.0,11,1.54545454545,1.27272727273,190,1079,0,"113 EAST   31 STREET, NY",40.7450471,-73.9818634
41419984,8.0,7.0,2014-02-03,2016-06-03,2015-09-15,10023,MANHATTAN,American,15 WEST   65 STREET,6,1,2,7.0,5.0,5,1.4,1.0,262,851,0,"15 WEST   65 STREET, NY",40.7725199,-73.9803857
41420313,4.0,3.0,2013-04-29,2016-04-22,2015-05-06,10022,MANHATTAN,American,2 EAST   55 STREET,4,1,1,3.0,2.0,3,1.0,0.666666666667,352,1089,0,"2 EAST   55 STREET, NY",40.7613979,-73.9746128
41420319,7.0,1.0,2013-11-04,2016-07-12,2016-01-16,10019,MANHATTAN,Seafood,120 WEST   49 STREET,5,1,1,6.0,0.0,4,1.5,0.0,178,981,0,"120 WEST   49 STREET, NY",40.7595452,-73.9819757
41420952,21.0,18.0,2014-05-23,2017-03-28,2016-12-06,11372,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8108 37 AVENUE,10,4,3,17.0,15.0,9,1.88888888889,1.66666666667,112,1040,1,"8108 37 AVENUE, NY",40.7494559,-73.8848532
41421169,7.0,6.0,2013-12-11,2016-11-09,2016-10-11,11106,QUEENS,Chinese,3319 36 AVENUE,6,1,1,6.0,5.0,5,1.2,1.0,29,1064,0,"3319 36 AVENUE, NY",40.75567,-73.927344
41421941,14.0,6.0,2014-04-15,2016-12-22,2015-12-07,11414,QUEENS,Donuts,8209 153 AVENUE,6,1,1,13.0,5.0,5,2.6,1.0,381,982,0,"8209 153 AVENUE, NY",40.6666906,-73.85196
41422201,7.0,6.0,2014-04-09,2017-04-04,2016-09-29,10010,MANHATTAN,American,54 WEST   21 STREET,7,2,1,5.0,5.0,6,0.833333333333,0.833333333333,187,1091,1,"54 WEST   21 STREET, NY",40.7411752,-73.9932217
41422704,10.0,7.0,2014-07-29,2017-04-05,2016-09-22,10463,BRONX,American,216 WEST  238 STREET,5,3,1,7.0,6.0,4,1.75,1.5,195,981,1,"216 WEST  238 STREET, NY",40.8846487,-73.8996766
41423331,6.0,6.0,2014-05-28,2016-07-15,2016-01-11,11370,QUEENS,Chinese,7718 21 AVENUE,6,1,2,5.0,4.0,5,1.0,0.8,186,779,0,"7718 21 AVENUE, NY",40.6080089,-73.9911413
41423445,21.0,14.0,2014-01-24,2016-12-05,2016-10-04,11354,QUEENS,Korean,14606 34 AVENUE,12,1,1,20.0,13.0,11,1.81818181818,1.18181818182,62,1046,0,"14606 34 AVENUE, NY",40.7671943,-73.8207342
41423851,14.0,8.0,2014-03-19,2016-11-15,2015-10-29,11357,QUEENS,American,14202 20 AVENUE,6,1,1,13.0,7.0,5,2.6,1.4,383,972,0,"14202 20 AVENUE, NY",40.7805725,-73.8274388
41423957,11.0,6.0,2014-02-28,2016-11-18,2016-10-11,10016,MANHATTAN,American,124 EAST   40 STREET,6,2,1,9.0,5.0,5,1.8,1.0,38,994,1,"124 EAST   40 STREET, NY",40.7501741,-73.9773555
41424141,11.0,7.0,2014-08-07,2017-04-10,2017-03-08,10019,MANHATTAN,Hamburgers,370 WEST   52 STREET,6,2,2,9.0,5.0,5,1.8,1.0,33,977,1,"370 WEST   52 STREET, NY",40.7644654,-73.9876892
41424155,1.0,3.0,2013-10-09,2016-04-15,2014-11-07,10032,MANHATTAN,American,630 WEST 168 STREET,3,1,1,0.0,2.0,2,0.0,1.0,525,919,0,"630 WEST 168 STREET, NY",40.8410971,-73.9411973
41424160,20.0,12.0,2013-11-21,2016-10-06,2016-09-15,10456,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",572 EAST  169 STREET,13,1,1,19.0,11.0,12,1.58333333333,0.916666666667,21,1050,0,"572 EAST  169 STREET, NY",40.8320266,-73.9033201
41424208,9.0,11.0,2013-08-08,2016-05-05,2015-06-16,10027,MANHATTAN,American,2309 FREDERICK DOUGLAS BOULEVARD,7,1,1,8.0,10.0,6,1.33333333333,1.66666666667,324,1001,0,"2309 FREDERICK DOUGLAS BOULEVARD, NY",40.8096863,-73.9517817
41424474,11.0,9.0,2013-10-10,2016-04-12,2015-04-09,10027,MANHATTAN,American,515 WEST  114 STREET,6,2,1,9.0,8.0,5,1.8,1.6,369,915,1,"515 WEST  114 STREET, NY",40.805802,-73.9624364
