,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41475476,10.0,6.0,2014-03-10,2016-07-22,2015-12-11,10065,MANHATTAN,French,30 EAST   68 STREET,6,1,1,9.0,5.0,5,1.8,1.0,224,865,0,"30 EAST   68 STREET, NY",,
41475945,28.0,27.0,2014-02-07,2017-01-30,2016-12-29,10019,MANHATTAN,Chinese,242 WEST   56 STREET,13,2,2,26.0,25.0,12,2.16666666667,2.08333333333,32,1088,1,"242 WEST   56 STREET, NY",,
41475992,14.0,10.0,2013-10-09,2016-08-23,2016-02-22,10011,MANHATTAN,American,232 WEST   14 STREET,8,1,2,13.0,8.0,7,1.85714285714,1.14285714286,183,1049,0,"232 WEST   14 STREET, NY",,
41475994,11.0,11.0,2013-09-17,2016-06-17,2015-10-30,10001,MANHATTAN,American,116 WEST   31 STREET,8,1,2,10.0,9.0,7,1.42857142857,1.28571428571,231,1004,0,"116 WEST   31 STREET, NY",,
41476400,8.0,5.0,2013-12-02,2016-11-21,2016-04-19,10033,MANHATTAN,Jewish/Kosher,501 WEST  184 STREET,5,1,2,7.0,3.0,4,1.75,0.75,216,1085,0,"501 WEST  184 STREET, NY",,
41477010,5.0,5.0,2014-02-20,2016-12-09,2016-03-24,11101,QUEENS,American,2724 JACKSON AVENUE,5,2,1,3.0,4.0,4,0.75,1.0,260,1023,1,"2724 JACKSON AVENUE, NY",40.689748,-73.3938299
41477202,11.0,7.0,2014-05-05,2016-06-06,2015-11-02,10011,MANHATTAN,American,25 WEST   14 STREET,6,1,1,10.0,6.0,5,2.0,1.2,217,763,0,"25 WEST   14 STREET, NY",,
41477434,5.0,6.0,2014-03-03,2017-02-23,2016-01-21,10452,BRONX,Pizza,4 WEST MOUNT EDEN AVENUE,6,1,1,4.0,5.0,5,0.8,1.0,399,1088,0,"4 WEST MOUNT EDEN AVENUE, NY",,
41477483,5.0,5.0,2013-09-10,2016-04-15,2015-03-18,10001,MANHATTAN,American,232 WEST   29 STREET,5,1,1,4.0,4.0,4,1.0,1.0,394,948,0,"232 WEST   29 STREET, NY",,
41477524,18.0,7.0,2013-09-17,2016-08-31,2016-02-10,10027,MANHATTAN,American,248 WEST  132 STREET,7,3,1,15.0,6.0,6,2.5,1.0,203,1079,1,"248 WEST  132 STREET, NY",,
41477916,11.0,5.0,2014-04-18,2016-07-22,2015-11-10,10022,MANHATTAN,Pizza,132 EAST   56 STREET,6,1,1,10.0,4.0,5,2.0,0.8,255,826,0,"132 EAST   56 STREET, NY",,
41477944,3.0,5.0,2014-03-31,2016-04-19,2015-04-15,10001,MANHATTAN,American,152 WEST   26 STREET,3,1,2,2.0,3.0,2,1.0,1.5,370,750,0,"152 WEST   26 STREET, NY",,
41478031,17.0,9.0,2013-12-05,2016-12-01,2016-11-03,10018,MANHATTAN,American,240 WEST   40 STREET,7,1,1,16.0,8.0,6,2.66666666667,1.33333333333,28,1092,0,"240 WEST   40 STREET, NY",,
41478388,20.0,9.0,2014-02-25,2017-01-23,2016-12-15,10028,MANHATTAN,Jewish/Kosher,240 EAST   81 STREET,8,1,2,19.0,7.0,7,2.71428571429,1.0,39,1063,0,"240 EAST   81 STREET, NY",,
41478616,9.0,10.0,2014-02-24,2016-09-29,2016-08-24,10025,MANHATTAN,Chinese,200 WEST   99 STREET,6,1,3,8.0,7.0,5,1.6,1.4,36,948,0,"200 WEST   99 STREET, NY",,
41478736,2.0,4.0,2014-09-15,2016-10-28,2015-10-08,10033,MANHATTAN,Pizza,810 WEST  181 STREET,3,1,1,1.0,3.0,2,0.5,1.5,386,774,0,"810 WEST  181 STREET, NY",,
41478828,15.0,7.0,2014-05-01,2017-03-17,2016-06-20,10128,MANHATTAN,Pizza/Italian,119 EAST   96 STREET,11,1,1,14.0,6.0,10,1.4,0.6,270,1051,0,"119 EAST   96 STREET, NY",,
41478966,13.0,12.0,2014-04-25,2017-03-30,2016-06-21,10036,MANHATTAN,Hamburgers,220 WEST   42 STREET,8,2,1,11.0,11.0,7,1.57142857143,1.57142857143,282,1070,1,"220 WEST   42 STREET, NY",,
41479049,28.0,7.0,2014-10-16,2017-03-17,2017-02-15,10459,BRONX,Pizza,945 EAST  163 STREET,10,5,1,23.0,6.0,9,2.55555555556,0.666666666667,30,883,1,"945 EAST  163 STREET, NY",,
41479209,3.0,3.0,2014-12-04,2017-01-17,2015-12-09,11220,BROOKLYN,Thai,4618 8 AVENUE,3,2,3,1.0,0.0,2,0.5,0.0,405,775,1,"4618 8 AVENUE, NY",,
41479731,6.0,9.0,2014-04-28,2017-01-27,2016-12-22,10003,MANHATTAN,American,7880 EAST    4 STREET,6,1,1,5.0,8.0,5,1.0,1.6,36,1005,0,"7880 EAST    4 STREET, NY",,
41479922,20.0,13.0,2014-01-07,2016-12-23,2016-12-19,10454,BRONX,American,495 EAST  138 STREET,11,1,2,19.0,11.0,10,1.9,1.1,4,1081,0,"495 EAST  138 STREET, NY",,
41480055,12.0,5.0,2013-04-17,2016-04-14,2015-05-05,10458,BRONX,Chinese,314 EAST  194 STREET,7,2,2,10.0,3.0,6,1.66666666667,0.5,345,1093,1,"314 EAST  194 STREET, NY",,
41480222,36.0,13.0,2014-03-13,2016-12-15,2016-06-27,10011,MANHATTAN,Eastern European,2 WEST   19 STREET,13,1,2,35.0,11.0,12,2.91666666667,0.916666666667,171,1008,0,"2 WEST   19 STREET, NY",,
41480283,4.0,5.0,2014-10-22,2017-01-24,2016-12-28,10458,BRONX,Mexican,240 EAST  204 STREET,4,2,1,2.0,4.0,3,0.666666666667,1.33333333333,27,825,1,"240 EAST  204 STREET, NY",,
41480287,3.0,7.0,2013-05-29,2016-05-04,2015-05-14,10028,MANHATTAN,American,53 EAST   83 STREET,4,1,3,2.0,4.0,3,0.666666666667,1.33333333333,356,1071,0,"53 EAST   83 STREET, NY",,
41480442,5.0,6.0,2013-06-26,2016-05-18,2015-03-25,10011,MANHATTAN,American,PIER 62 CHELSEA PIERS,5,1,2,4.0,4.0,4,1.0,1.0,420,1057,0,"PIER 62 CHELSEA PIERS, NY",,
41480930,5.0,4.0,2014-02-04,2016-08-13,2016-02-23,11354,QUEENS,Café/Coffee/Tea,13107 40 ROAD,5,1,1,4.0,3.0,4,1.0,0.75,172,921,0,"13107 40 ROAD, NY",,
41481099,5.0,3.0,2014-04-18,2016-11-21,2015-11-16,10022,MANHATTAN,American,301 EAST   57 STREET,5,1,1,4.0,2.0,4,1.0,0.5,371,948,0,"301 EAST   57 STREET, NY",,
41481310,9.0,7.0,2014-05-08,2017-02-08,2016-08-17,11371,QUEENS,Hamburgers,0 CENTRAL TERMINAL BLD 1,5,3,1,6.0,6.0,4,1.5,1.5,175,1007,1,"0 CENTRAL TERMINAL BLD 1, NY",,
41481413,20.0,16.0,2013-10-18,2016-07-19,2016-05-18,10036,MANHATTAN,American,300 WEST   43 STREET,10,3,3,17.0,13.0,9,1.88888888889,1.44444444444,62,1005,1,"300 WEST   43 STREET, NY",,
41481734,4.0,2.0,2013-11-14,2016-05-03,2015-05-06,10036,MANHATTAN,Café/Coffee/Tea,23 WEST   47 STREET,5,1,1,3.0,1.0,4,0.75,0.25,363,901,0,"23 WEST   47 STREET, NY",,
41481812,3.0,6.0,2013-08-16,2016-08-09,2015-07-31,10016,MANHATTAN,Pizza,201 EAST   34 STREET,4,1,2,2.0,4.0,3,0.666666666667,1.33333333333,375,1089,0,"201 EAST   34 STREET, NY",,
41482555,9.0,7.0,2013-05-29,2016-04-07,2015-04-29,11373,QUEENS,Chinese,9028 43 AVENUE,7,1,2,8.0,5.0,6,1.33333333333,0.833333333333,344,1044,0,"9028 43 AVENUE, NY",,
41482729,19.0,10.0,2014-04-07,2017-03-27,2017-03-23,11229,BROOKLYN,Pizza,1626 EAST   16 STREET,9,1,2,18.0,8.0,8,2.25,1.0,4,1085,0,"1626 EAST   16 STREET, NY",,
41482939,11.0,7.0,2014-03-12,2016-03-23,2015-10-09,10034,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4032 10 AVENUE,6,2,1,9.0,6.0,5,1.8,1.2,166,742,1,"4032 10 AVENUE, NY",,
41483182,2.0,2.0,2014-10-30,2016-11-04,2015-10-31,11377,QUEENS,French,3982 61 STREET,3,1,1,1.0,1.0,2,0.5,0.5,370,736,0,"3982 61 STREET, NY",,
41484282,3.0,6.0,2014-03-09,2016-10-19,2015-08-29,11228,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",7217 8 AVENUE,6,1,2,2.0,4.0,5,0.4,0.8,417,955,0,"7217 8 AVENUE, NY",,
41484288,11.0,11.0,2014-03-15,2016-12-12,2016-04-20,11237,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",122 WYCKOFF AVENUE,8,1,2,10.0,9.0,7,1.42857142857,1.28571428571,236,1003,0,"122 WYCKOFF AVENUE, NY",40.70341435,-73.9182934131
41484704,5.0,7.0,2013-12-04,2016-07-07,2016-01-27,11231,BROOKLYN,Chicken,129 DWIGHT STREET,5,1,1,4.0,6.0,4,1.0,1.5,162,946,0,"129 DWIGHT STREET, NY",40.6749488,-74.0099716738
41485036,14.0,5.0,2014-09-05,2017-03-23,2017-02-25,11377,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5105 58 STREET,7,2,1,12.0,4.0,6,2.0,0.666666666667,26,930,1,"5105 58 STREET, NY",,
41485041,19.0,15.0,2013-08-13,2016-05-21,2015-10-06,11238,BROOKLYN,American,1011 FULTON STREET,11,1,1,18.0,14.0,10,1.8,1.4,228,1012,0,"1011 FULTON STREET, NY",40.6824702,-73.9614777
41485091,9.0,7.0,2014-04-18,2016-10-17,2015-08-20,10003,MANHATTAN,Pizza,115 EAST   14 STREET,5,1,2,8.0,5.0,4,2.0,1.25,424,913,0,"115 EAST   14 STREET, NY",,
41485097,10.0,6.0,2014-08-06,2017-02-01,2016-01-08,10001,MANHATTAN,Korean,23 WEST   32 STREET,5,1,1,9.0,5.0,4,2.25,1.25,390,910,0,"23 WEST   32 STREET, NY",,
41486386,17.0,3.0,2014-05-12,2016-08-25,2016-07-28,10019,MANHATTAN,American,356 WEST   58 STREET,7,2,1,15.0,2.0,6,2.5,0.333333333333,28,836,1,"356 WEST   58 STREET, NY",,
41486522,15.0,4.0,2014-07-31,2016-10-05,2015-07-30,10011,MANHATTAN,American,37 WEST   20 STREET,6,2,1,13.0,3.0,5,2.6,0.6,433,797,1,"37 WEST   20 STREET, NY",,
41486645,4.0,5.0,2013-11-06,2016-10-11,2015-09-08,10036,MANHATTAN,American,1 BRYANT PARK,6,1,1,3.0,4.0,5,0.6,0.8,399,1070,0,"1 BRYANT PARK, NY",,
41486983,2.0,2.0,2014-08-22,2017-01-11,2014-08-22,11209,BROOKLYN,Tapas,275 94 STREET,2,1,2,1.0,0.0,1,1.0,0.0,873,873,0,"275 94 STREET, NY",,
41487239,2.0,1.0,2014-11-21,2016-11-23,2015-11-09,11378,QUEENS,American,5940 55 ROAD,3,1,1,1.0,0.0,2,0.5,0.0,380,733,0,"5940 55 ROAD, NY",,
41487602,2.0,1.0,2014-02-21,2016-04-26,2015-03-06,10035,MANHATTAN,Café/Coffee/Tea,517 EAST  117 STREET,3,1,1,1.0,0.0,2,0.5,0.0,417,795,0,"517 EAST  117 STREET, NY",,
41487738,18.0,11.0,2015-01-09,2017-02-09,2016-12-27,10029,MANHATTAN,Mexican,1779 LEXINGTON AVENUE,8,1,1,17.0,10.0,7,2.42857142857,1.42857142857,44,762,0,"1779 LEXINGTON AVENUE, NY",40.79490485,-73.9440393871
41488065,13.0,7.0,2014-05-14,2016-12-02,2016-10-26,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9620 37 AVENUE,9,1,2,12.0,5.0,8,1.5,0.625,37,933,0,"9620 37 AVENUE, NY",,
41488442,10.0,5.0,2013-11-23,2016-06-23,2015-08-10,10019,MANHATTAN,Irish,243 WEST   54 STREET,6,2,2,8.0,3.0,5,1.6,0.6,318,943,1,"243 WEST   54 STREET, NY",,
41488530,8.0,3.0,2013-10-25,2016-07-25,2016-01-21,10034,MANHATTAN,Chinese,666 WEST  204 STREET,5,1,1,7.0,2.0,4,1.75,0.5,186,1004,0,"666 WEST  204 STREET, NY",,
41488846,20.0,7.0,2013-11-07,2016-09-21,2016-08-16,10036,MANHATTAN,French,306 WEST   44 STREET,9,2,1,18.0,6.0,8,2.25,0.75,36,1049,1,"306 WEST   44 STREET, NY",,
41489728,3.0,4.0,2013-11-13,2016-11-01,2015-11-24,11430,QUEENS,"Ice Cream, Gelato, Yogurt, Ices",1 JFK INTERN AIRPORT,4,1,1,2.0,3.0,3,0.666666666667,1.0,343,1084,0,"1 JFK INTERN AIRPORT, NY",,
41490112,7.0,8.0,2014-07-23,2017-04-10,2017-03-16,11368,QUEENS,Spanish,10216 43 AVENUE,6,1,2,6.0,6.0,5,1.2,1.2,25,992,0,"10216 43 AVENUE, NY",,
41490270,4.0,3.0,2013-10-24,2016-03-26,2014-11-19,10019,MANHATTAN,Thai,245 WEST   51 STREET,3,1,1,3.0,2.0,2,1.5,1.0,493,884,0,"245 WEST   51 STREET, NY",,
41490874,2.0,9.0,2013-09-17,2016-09-06,2015-08-19,10002,MANHATTAN,Sandwiches,6466 DELANCY STREET,4,1,4,1.0,5.0,3,0.333333333333,1.66666666667,384,1085,0,"6466 DELANCY STREET, NY",,
41490991,16.0,3.0,2014-04-08,2017-02-17,2016-03-18,10022,MANHATTAN,American,227 EAST   56 STREET,6,4,1,12.0,2.0,5,2.4,0.4,336,1046,1,"227 EAST   56 STREET, NY",,
41491093,5.0,5.0,2013-06-03,2016-04-20,2015-05-11,10003,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",55 EAST    8 STREET,4,2,1,3.0,4.0,3,1.0,1.33333333333,345,1052,1,"55 EAST    8 STREET, NY",,
41491272,6.0,3.0,2015-02-04,2017-03-23,2017-02-18,10462,BRONX,Mexican,783 LYDING AVE,4,1,1,5.0,2.0,3,1.66666666667,0.666666666667,33,778,0,"783 LYDING AVE, NY",,
41491302,14.0,10.0,2014-02-10,2016-11-21,2015-09-18,10032,MANHATTAN,Sandwiches/Salads/Mixed Buffet,603 WEST  168 STREET,8,1,2,13.0,8.0,7,1.85714285714,1.14285714286,430,1015,0,"603 WEST  168 STREET, NY",,
41492598,15.0,10.0,2014-05-21,2017-02-22,2016-02-24,11378,QUEENS,Chinese,5963 55 ROAD,8,1,3,14.0,7.0,7,2.0,1.0,364,1008,0,"5963 55 ROAD, NY",,
41492701,10.0,9.0,2014-01-08,2016-12-15,2016-05-17,10036,MANHATTAN,Hamburgers,36 WEST   48 STREET,8,2,2,8.0,7.0,7,1.14285714286,1.0,212,1072,1,"36 WEST   48 STREET, NY",,
41493180,19.0,13.0,2014-03-08,2017-02-21,2017-01-10,10011,MANHATTAN,Pizza/Italian,457 WEST   17 STREET,9,2,1,17.0,12.0,8,2.125,1.5,42,1081,1,"457 WEST   17 STREET, NY",,
41493226,17.0,10.0,2014-02-18,2017-01-19,2016-05-26,10018,MANHATTAN,American,330 WEST   40 STREET,6,1,2,16.0,8.0,5,3.2,1.6,238,1066,0,"330 WEST   40 STREET, NY",,
41493787,9.0,5.0,2014-11-20,2016-12-08,2016-06-25,10014,MANHATTAN,Turkish,325 WEST   11 STREET,4,2,1,7.0,4.0,3,2.33333333333,1.33333333333,166,749,1,"325 WEST   11 STREET, NY",,
41493832,25.0,21.0,2014-01-14,2017-01-03,2016-11-03,10018,MANHATTAN,Chicken,207 WEST   38 STREET,12,1,2,24.0,19.0,11,2.18181818182,1.72727272727,61,1085,0,"207 WEST   38 STREET, NY",,
41494135,3.0,5.0,2014-03-14,2016-04-22,2015-03-06,10023,MANHATTAN,Sandwiches,2 WEST   69 STREET,3,2,2,1.0,3.0,2,0.5,1.5,413,770,1,"2 WEST   69 STREET, NY",,
41494383,14.0,5.0,2014-02-28,2016-08-23,2016-07-28,10029,MANHATTAN,Japanese,255 EAST  110 STREET,6,4,1,10.0,4.0,5,2.0,0.8,26,907,1,"255 EAST  110 STREET, NY",,
41494675,16.0,9.0,2014-02-27,2016-10-19,2016-08-18,11375,QUEENS,Jewish/Kosher,6419 108 STREET,8,1,1,15.0,8.0,7,2.14285714286,1.14285714286,62,965,0,"6419 108 STREET, NY",,
41495061,10.0,4.0,2014-10-16,2016-11-16,2015-10-28,11103,QUEENS,American,3322 28 AVENUE,6,2,1,8.0,3.0,5,1.6,0.6,385,762,1,"3322 28 AVENUE, NY",,
41495380,15.0,14.0,2013-11-22,2016-06-07,2016-05-09,10016,MANHATTAN,American,130 EAST   39 STREET,10,1,2,14.0,12.0,9,1.55555555556,1.33333333333,29,928,0,"130 EAST   39 STREET, NY",,
41495455,14.0,20.0,2014-05-10,2016-10-26,2016-05-11,11364,QUEENS,Korean,22132 HORACE HARDING_EXPRESSWAY,8,1,1,13.0,19.0,7,1.85714285714,2.71428571429,168,900,0,"22132 HORACE HARDING_EXPRESSWAY, NY",,
41495616,2.0,5.0,2013-06-12,2016-04-18,2015-04-22,11201,BROOKLYN,American,NKA BROOKLYN BRIDGE PARK,4,1,1,1.0,4.0,3,0.333333333333,1.33333333333,362,1041,0,"NKA BROOKLYN BRIDGE PARK, NY",,
41496092,2.0,6.0,2013-07-30,2016-04-20,2015-06-26,10012,MANHATTAN,Café/Coffee/Tea,45 WEST    4 STREET,4,1,1,1.0,5.0,3,0.333333333333,1.66666666667,299,995,0,"45 WEST    4 STREET, NY",,
41496506,19.0,18.0,2013-08-27,2016-04-30,2015-05-27,10009,MANHATTAN,American,406 EAST    9 STREET,9,1,1,18.0,17.0,8,2.25,2.125,339,977,0,"406 EAST    9 STREET, NY",,
41497034,21.0,9.0,2014-02-05,2016-09-28,2016-08-29,11365,QUEENS,"Ice Cream, Gelato, Yogurt, Ices",6147 188 STREET,10,2,3,19.0,6.0,9,2.11111111111,0.666666666667,30,966,1,"6147 188 STREET, NY",,
41497881,15.0,6.0,2014-04-17,2017-04-03,2016-08-06,11367,QUEENS,Vegetarian,15719 72 AVENUE,8,2,1,13.0,5.0,7,1.85714285714,0.714285714286,240,1082,1,"15719 72 AVENUE, NY",,
41498197,3.0,3.0,2014-10-21,2016-11-14,2015-10-27,10022,MANHATTAN,Café/Coffee/Tea,44 EAST   59 STREET,3,1,1,2.0,2.0,2,1.0,1.0,384,755,0,"44 EAST   59 STREET, NY",,
41498521,13.0,8.0,2014-05-02,2017-01-25,2016-11-16,10016,MANHATTAN,American,120 EAST   39 STREET,9,1,1,12.0,7.0,8,1.5,0.875,70,999,0,"120 EAST   39 STREET, NY",,
41499145,11.0,6.0,2013-04-23,2016-02-22,2014-12-22,10036,MANHATTAN,American,130 WEST 44 SREET,5,1,1,10.0,5.0,4,2.5,1.25,427,1035,0,"130 WEST 44 SREET, NY",,
41499169,16.0,7.0,2014-08-21,2017-03-29,2016-06-20,10036,MANHATTAN,American,130 WEST   44 STREET,6,6,1,10.0,6.0,5,2.0,1.2,282,951,1,"130 WEST   44 STREET, NY",,
41501061,19.0,12.0,2013-12-12,2016-11-14,2016-10-17,10030,MANHATTAN,Soul Food,2695 FEDERICK DOUGLAS BLVD,12,1,2,18.0,10.0,11,1.63636363636,0.909090909091,28,1068,0,"2695 FEDERICK DOUGLAS BLVD, NY",,
41502729,18.0,3.0,2013-07-13,2016-05-12,2015-06-12,11358,QUEENS,Chinese,2904 172 STREET,8,2,1,16.0,2.0,7,2.28571428571,0.285714285714,335,1034,1,"2904 172 STREET, NY",,
41502775,3.0,6.0,2013-06-04,2016-04-26,2015-05-28,11354,QUEENS,Chicken,4006 MAIN STREET,4,1,2,2.0,4.0,3,0.666666666667,1.33333333333,334,1057,0,"4006 MAIN STREET, NY",43.1615336729,-76.4749167541
41503428,7.0,4.0,2014-02-12,2016-11-07,2016-04-19,11357,QUEENS,Italian,1253 150 STREET,5,1,1,6.0,3.0,4,1.5,0.75,202,999,0,"1253 150 STREET, NY",,
41503546,13.0,9.0,2014-03-25,2017-01-27,2016-10-07,10010,MANHATTAN,Peruvian,43 WEST   24 STREET,8,1,1,12.0,8.0,7,1.71428571429,1.14285714286,112,1039,0,"43 WEST   24 STREET, NY",,
41503714,11.0,9.0,2014-07-14,2017-03-06,2016-08-22,10001,MANHATTAN,Korean,10 WEST   32 STREET,8,1,1,10.0,8.0,7,1.42857142857,1.14285714286,196,966,0,"10 WEST   32 STREET, NY",,
41504479,6.0,2.0,2013-07-31,2016-06-21,2015-08-05,10026,MANHATTAN,Bakery,2167 FREDERICK DOUGLAS BOULEVARD,5,1,1,5.0,1.0,4,1.25,0.25,321,1056,0,"2167 FREDERICK DOUGLAS BOULEVARD, NY",,
41504490,4.0,7.0,2013-06-04,2016-04-23,2015-06-02,11368,QUEENS,Spanish,4217 102 STREET,4,1,1,3.0,6.0,3,1.0,2.0,326,1054,0,"4217 102 STREET, NY",,
41504498,23.0,11.0,2014-05-09,2017-02-13,2017-01-31,11416,QUEENS,Delicatessen,10702 101 AVENUE,12,1,2,22.0,9.0,11,2.0,0.818181818182,13,1011,0,"10702 101 AVENUE, NY",,
41504558,7.0,3.0,2013-07-11,2016-03-25,2015-03-12,11220,BROOKLYN,Chinese,5924 8 AVENUE,5,2,2,5.0,1.0,4,1.25,0.25,379,988,1,"5924 8 AVENUE, NY",,
41504624,2.0,7.0,2014-03-25,2016-04-11,2015-03-09,10019,MANHATTAN,Soups,259 WEST   55 STREET,3,1,1,1.0,6.0,2,0.5,3.0,399,748,0,"259 WEST   55 STREET, NY",,
41504919,3.0,4.0,2014-12-11,2017-01-11,2016-11-25,11430,QUEENS,American,1 JFK INTEL,4,3,1,0.0,3.0,3,0.0,1.0,47,762,1,"1 JFK INTEL, NY",,
41505301,6.0,3.0,2014-04-21,2016-11-04,2015-10-21,10010,MANHATTAN,American,10 EAST   21 STREET,5,2,2,4.0,1.0,4,1.0,0.25,380,928,1,"10 EAST   21 STREET, NY",,
41505456,12.0,7.0,2014-05-23,2017-03-08,2016-08-25,11101,QUEENS,American,4501 34 AVENUE,8,4,1,8.0,6.0,7,1.14285714286,0.857142857143,195,1020,1,"4501 34 AVENUE, NY",,
41505885,19.0,12.0,2014-04-30,2017-02-06,2017-01-12,10036,MANHATTAN,Steak,120 WEST   45 STREET,9,1,1,18.0,11.0,8,2.25,1.375,25,1013,0,"120 WEST   45 STREET, NY",,
41507777,10.0,9.0,2014-05-20,2017-01-18,2016-10-07,10017,MANHATTAN,Japanese,204 EAST   43 STREET,7,1,1,9.0,8.0,6,1.5,1.33333333333,103,974,0,"204 EAST   43 STREET, NY",,
41509082,12.0,8.0,2014-03-19,2016-09-20,2016-04-04,10003,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",300 EAST    5 STREET,5,4,2,8.0,6.0,4,2.0,1.5,169,916,1,"300 EAST    5 STREET, NY",,
41509130,6.0,1.0,2014-05-03,2016-05-27,2015-04-08,10012,MANHATTAN,American,134 WEST    3 STREET,3,2,1,4.0,0.0,2,2.0,0.0,415,755,1,"134 WEST    3 STREET, NY",,
41509250,17.0,11.0,2013-06-27,2016-06-14,2015-10-08,10016,MANHATTAN,American,45 EAST   30 STREET,8,1,1,16.0,10.0,7,2.28571428571,1.42857142857,250,1083,0,"45 EAST   30 STREET, NY",,
41510509,3.0,2.0,2014-08-19,2016-09-09,2015-08-27,10019,MANHATTAN,American,236 WEST   54 STREET,3,1,1,2.0,1.0,2,1.0,0.5,379,752,0,"236 WEST   54 STREET, NY",,
41510816,14.0,7.0,2014-05-17,2016-05-31,2015-12-14,10010,MANHATTAN,Steak,60 WEST   23 STREET,6,1,1,13.0,6.0,5,2.6,1.2,169,745,0,"60 WEST   23 STREET, NY",,
41511300,6.0,9.0,2014-05-09,2017-03-29,2015-12-28,10016,MANHATTAN,Turkish,208 EAST   34 STREET,5,2,4,4.0,5.0,4,1.0,1.25,457,1055,1,"208 EAST   34 STREET, NY",,
41511424,16.0,8.0,2014-01-14,2016-11-03,2016-09-20,11101,QUEENS,American,1001 50 AVENUE,9,1,1,15.0,7.0,8,1.875,0.875,44,1024,0,"1001 50 AVENUE, NY",,
41511427,12.0,13.0,2013-11-18,2016-10-24,2016-05-03,10018,MANHATTAN,Café/Coffee/Tea,72 WEST   38 STREET,10,1,1,11.0,12.0,9,1.22222222222,1.33333333333,174,1071,0,"72 WEST   38 STREET, NY",,
41512587,12.0,8.0,2014-02-06,2017-01-27,2016-12-12,11204,BROOKLYN,Jewish/Kosher,5320 16 AVENUE,9,1,2,11.0,6.0,8,1.375,0.75,46,1086,0,"5320 16 AVENUE, NY",,
41512888,16.0,12.0,2013-06-19,2016-06-17,2016-01-08,10001,MANHATTAN,Pakistani,15 WEST   29 STREET,10,1,2,15.0,10.0,9,1.66666666667,1.11111111111,161,1094,0,"15 WEST   29 STREET, NY",,
41512890,9.0,12.0,2014-09-19,2016-11-01,2016-09-21,11363,QUEENS,Chinese,4236 235 STREET,8,1,2,8.0,10.0,7,1.14285714286,1.42857142857,41,774,0,"4236 235 STREET, NY",,
41513180,5.0,4.0,2013-04-18,2016-04-15,2014-12-02,10003,MANHATTAN,Mexican,246 EAST   14 STREET,5,1,2,4.0,2.0,4,1.0,0.5,500,1093,0,"246 EAST   14 STREET, NY",,
41513285,6.0,6.0,2014-05-20,2017-02-18,2016-01-05,11354,QUEENS,Chinese/Japanese,13617 38 AVENUE,5,1,2,5.0,4.0,4,1.25,1.0,410,1005,0,"13617 38 AVENUE, NY",,
41513545,13.0,4.0,2014-07-26,2017-04-11,2016-07-21,10002,MANHATTAN,English,17 ORCHARD STREET,6,3,1,10.0,3.0,5,2.0,0.6,264,990,1,"17 ORCHARD STREET, NY",40.7152479,-73.9918343
41513612,1.0,1.0,2013-11-20,2015-12-07,2014-11-26,11235,BROOKLYN,Café/Coffee/Tea,2001 ORIENTAL BOULEVARD,3,1,1,0.0,0.0,2,0.0,0.0,376,747,0,"2001 ORIENTAL BOULEVARD, NY",40.57819185,-73.9349654486
41513747,8.0,1.0,2014-08-18,2017-04-07,2016-02-17,10007,MANHATTAN,Sandwiches/Salads/Mixed Buffet,179 BROADWAY,5,2,1,6.0,0.0,4,1.5,0.0,415,963,1,"179 BROADWAY, NY",40.710181,-74.0100530709
41513809,5.0,2.0,2014-03-08,2017-02-23,2016-04-29,11358,QUEENS,Korean,3613 164 STREET,5,1,1,4.0,1.0,4,1.0,0.25,300,1083,0,"3613 164 STREET, NY",,
41514376,8.0,8.0,2014-03-31,2016-07-25,2015-07-24,10001,MANHATTAN,Sandwiches,601 WEST   26 STREET,6,1,2,7.0,6.0,5,1.4,1.2,367,847,0,"601 WEST   26 STREET, NY",,
41514395,10.0,10.0,2014-06-10,2016-07-15,2015-12-14,10033,MANHATTAN,Bakery,538 WEST  181 STREET,6,1,1,9.0,9.0,5,1.8,1.8,214,766,0,"538 WEST  181 STREET, NY",,
41514541,6.0,6.0,2014-08-02,2017-02-22,2016-08-22,10023,MANHATTAN,American,49 WEST   64 STREET,5,1,2,5.0,4.0,4,1.25,1.0,184,935,0,"49 WEST   64 STREET, NY",,
41516545,2.0,4.0,2014-04-01,2016-03-31,2015-03-12,11432,QUEENS,"Juice, Smoothies, Fruit Salads",8778 169 STREET,3,1,1,1.0,3.0,2,0.5,1.5,385,730,0,"8778 169 STREET, NY",,
