3-day humidity,3-day temp
55,40
65.66666667,54
63.33333333,75
56.66666667,34.66666667
69.33333333,70
82,52
67,79
56.66666667,59.33333333
52,51.66666667
51.66666667,51.33333333
61.66666667,43
43.66666667,52.33333333
55.66666667,44.66666667
67.66666667,46.66666667
48.33333333,39.66666667
60,43.33333333
54.33333333,75.33333333
75.33333333,49.33333333
53.66666667,38.33333333
57.66666667,52.66666667
66.66666667,61
75.33333333,66.66666667
74.33333333,45.33333333
52.33333333,57.66666667
79,47
49.33333333,63
58.66666667,45.33333333
60.33333333,35.66666667
,59
59.66666667,44.33333333
56,53
66.66666667,61
65.66666667,55.33333333
69.66666667,36
56.66666667,36.33333333
60.33333333,35.66666667
60.66666667,64.33333333
46,37.66666667
53,47.33333333
58.66666667,46.33333333
61.66666667,78.33333333
73.66666667,41.33333333
66.5,62.66666667
62,53.66666667
62.33333333,81.66666667
68,76
76.33333333,40.33333333
55.33333333,43
57,44.66666667
58,47
63,49
82.33333333,76.66666667
64,77.66666667
56,50.33333333
56,28.66666667
46,37.66666667
50,40.33333333
47,36.66666667
68.33333333,53
59.66666667,54.66666667
68.66666667,37
58.33333333,43
75,84.33333333
64,53.33333333
60.33333333,78
59.33333333,71.66666667
71,74
62.33333333,36.66666667
63,83.33333333
71.66666667,67.33333333
47.33333333,44
68,46.66666667
56.33333333,74.33333333
70.33333333,60.33333333
42.33333333,39
44.66666667,29
63,71
76.66666667,63.66666667
58.66666667,77.66666667
49,40.66666667
54.66666667,32
65.66666667,43
62,38.66666667
72.66666667,60.66666667
52.66666667,35.33333333
61,42.33333333
40,47.33333333
84.33333333,76.33333333
54.33333333,66
27.66666667,63.33333333
69,50.33333333
68.66666667,37
56,50.33333333
64.66666667,38.5
53.33333333,65.33333333
69.66666667,36
50,45
52,73
73.33333333,70
47.66666667,51.33333333
72.33333333,85
67,64.66666667
56,53
45.66666667,36.33333333
53.33333333,59.33333333
64.66666667,75.33333333
60.66666667,74.66666667
60.33333333,35.66666667
53,47
61.66666667,44
44.33333333,36
57.33333333,37.66666667
59,46.66666667
48,47.33333333
70.33333333,42.66666667
74.66666667,35.66666667
42.66666667,50
52,51.66666667
82,63.66666667
59.33333333,40.66666667
41.33333333,25.33333333
63.33333333,30
58.66666667,73
37.66666667,61.66666667
72,70.33333333
59.66666667,59.33333333
55,81
47,36.66666667
54,38
53,51
57.66666667,58.33333333
52.33333333,60
60.33333333,75.66666667
62.33333333,39
75,55
51,34.33333333
73.33333333,70
50.66666667,52
55.66666667,74
79.33333333,43.66666667
58,83
79.33333333,41.33333333
63.66666667,76.66666667
56,45.33333333
50.66666667,49.66666667
69.66666667,44
61,60.66666667
67.66666667,73
61,60.66666667
70.66666667,37.66666667
44,32.33333333
66.33333333,48.66666667
49.66666667,33.5
75.33333333,49.33333333
60.66666667,36
51.33333333,77
66.66666667,53
65.33333333,71.66666667
42.33333333,60.66666667
61.66666667,53.33333333
62,57.33333333
55.66666667,47.33333333
55.66666667,50.66666667
61.66666667,49
67.66666667,52
54,49.33333333
48.33333333,40
53,51
53,51
54,60.66666667
49.66666667,40.66666667
65.33333333,64.66666667
73.33333333,56
77.33333333,36.66666667
57.33333333,40.33333333
64.33333333,74.66666667
,59
58.33333333,37.66666667
67.66666667,43.33333333
79,47
53.33333333,55.33333333
71.33333333,38.33333333
59.66666667,47
72,76.33333333
72,76.33333333
53,47
54.66666667,49
66.33333333,63
73,35.66666667
48.66666667,53.66666667
63,73.33333333
66,74
49.66666667,40.66666667
69,63.66666667
43.66666667,62.66666667
54,62.66666667
44.33333333,37.66666667
61.33333333,52
45,46.33333333
45.33333333,41.66666667
48.66666667,53.66666667
62,39.66666667
56,46
52,37.66666667
56,58.66666667
81.66666667,48
46.66666667,60.33333333
58.33333333,42.33333333
60.66666667,34.33333333
76.66666667,63.66666667
64,56
87,42
52,53
48,46
52,51.66666667
49.66666667,33.5
54.33333333,86
70.33333333,42.66666667
53,47
53.33333333,55.33333333
64,50.33333333
65,71.66666667
68.33333333,49.33333333
27.66666667,63.33333333
50,42.33333333
79,47
57.33333333,27.33333333
60.66666667,34.33333333
56.66666667,36.33333333
63,78
53.33333333,65.33333333
62,74.33333333
67.66666667,38
71,82.66666667
34.33333333,63.66666667
47.33333333,52
62,53.66666667
88.33333333,41
60.66666667,42.33333333
72.66666667,61.66666667
56.33333333,63.66666667
70.33333333,44.33333333
60.66666667,42.33333333
48.66666667,41.33333333
58.33333333,49
70.33333333,44.33333333
60.66666667,42.33333333
60.66666667,42.33333333
55,52.66666667
71.66666667,81
70.33333333,44.33333333
38.66666667,36.66666667
80.33333333,66.33333333
63.33333333,36
72.33333333,79.66666667
68,72.66666667
53.33333333,59.33333333
53.33333333,37.66666667
70,80.33333333
57,37.33333333
64.66666667,44
70,80.33333333
41,31.33333333
64.66666667,40.66666667
73,35.66666667
41,31.33333333
44.33333333,41
65.66666667,37
60.66666667,74.66666667
65.66666667,45.66666667
59.33333333,68
34.33333333,63.66666667
58,78.33333333
54.33333333,36.33333333
,64
69.66666667,36.66666667
43.66666667,52.33333333
54.66666667,75.66666667
57.33333333,40.33333333
58.33333333,82
63.66666667,83.33333333
67,73
52.33333333,54
58.33333333,39
67.33333333,29.66666667
56.66666667,36.33333333
61.66666667,69.66666667
51.66666667,51.33333333
85.33333333,64.33333333
42,51.66666667
71,36.66666667
88.66666667,43.66666667
65,75.33333333
58.66666667,49.33333333
45,55
52.33333333,68.33333333
51.33333333,49.66666667
34.66666667,49.66666667
63,47.33333333
81.66666667,46.66666667
57,44
48.66666667,55.66666667
68,80
65,41.66666667
72.33333333,43.66666667
54,49.33333333
74.66666667,43
47.33333333,29.66666667
63.66666667,75.33333333
49.33333333,49
46,62.66666667
53.33333333,52
68,58.66666667
58,83
85.33333333,64.33333333
73.66666667,42.66666667
62,38.66666667
53,46.33333333
66.33333333,45
83.66666667,41.33333333
53,47
55,80.66666667
72.66666667,46
65.33333333,47.66666667
80,42.33333333
66.33333333,75.33333333
68,46.66666667
76.33333333,74.66666667
57,61.33333333
58.33333333,73
48,63.33333333
44,31
55.66666667,50.66666667
,64
66.66666667,47.33333333
35,43.66666667
70.33333333,82.33333333
64,53.33333333
58.66666667,47.33333333
62,44.66666667
66.66666667,45.66666667
64.33333333,74.66666667
69,40.33333333
72.66666667,46
62,68.33333333
59.33333333,81.33333333
58.33333333,43
63.33333333,55
38.33333333,56.33333333
68.33333333,55
50,47.66666667
56,47.33333333
61.66666667,37.33333333
71,82.66666667
88,53
54,56.66666667
59.66666667,52
59.66666667,53
58.66666667,45.33333333
71,44.66666667
76,51
46.66666667,51.33333333
49.66666667,56.66666667
56.66666667,30
88.66666667,43.66666667
63,78
61.66666667,44.66666667
85,43.66666667
70,64.66666667
56.66666667,58.33333333
,61.33333333
68,79.33333333
59.33333333,64.66666667
42.33333333,39
49,49.66666667
53,47
48.66666667,53.66666667
58,74.33333333
55,76.33333333
69.66666667,84.33333333
68.33333333,56
58,74.33333333
63,33.33333333
56,53
60.66666667,46.66666667
70.33333333,68.33333333
58,63.33333333
70,46.33333333
64.66666667,37
52.33333333,82.66666667
63,33.33333333
64.66666667,59
52.66666667,35.33333333
56.66666667,48.33333333
84.33333333,52.33333333
61.33333333,81
58.33333333,39
53.33333333,52
52.33333333,68.33333333
67,28.66666667
45,55
49.33333333,77.33333333
59.33333333,41.33333333
50,42.33333333
54.33333333,64.66666667
58.33333333,56
51.66666667,45.66666667
66,38
68,58.66666667
66.5,62.66666667
69.66666667,58.66666667
42.33333333,60.66666667
64.66666667,37
75,55
68.66666667,58.33333333
63.33333333,84.66666667
65,50.66666667
58.66666667,49.33333333
38.33333333,56.33333333
64.66666667,55.33333333
54,49.33333333
76.33333333,38
63.33333333,36
59.33333333,52
59,46.66666667
75.66666667,72.33333333
39.33333333,56.66666667
52.33333333,57.66666667
59.33333333,44.66666667
40.66666667,63.66666667
38.66666667,63
53.33333333,59.33333333
43.66666667,52
59.33333333,68
84.33333333,76.33333333
38.33333333,56.33333333
43.66666667,52.33333333
58,60
61.66666667,82.66666667
60.33333333,75.66666667
70.33333333,64.33333333
68.66666667,37
74.66666667,36.66666667
67.66666667,81
51,49.33333333
47.33333333,65.66666667
78.33333333,35.66666667
47.66666667,51.33333333
72.33333333,43.66666667
49.66666667,55.66666667
72.33333333,53.66666667
75,84.33333333
71.66666667,77.33333333
71.66666667,46
80,43
55,66.66666667
76.33333333,77.33333333
39.33333333,56.66666667
65.66666667,55.33333333
78.66666667,45.66666667
53.66666667,41.33333333
65,73.66666667
53,53.33333333
67.66666667,78
59,52.33333333
66.66666667,61
50.33333333,33.66666667
73.33333333,56
55,45.66666667
47.66666667,45
84.33333333,62.33333333
61.33333333,81
59.33333333,44.66666667
55,45.66666667
71,44
81,48
55,51
35,40.33333333
68,76
42,56.33333333
74.33333333,49.33333333
66.66666667,42
56,75
80.66666667,40.33333333
80.33333333,52.66666667
60.33333333,44.66666667
62.33333333,50.33333333
68.33333333,70.66666667
,61.33333333
64.33333333,83.33333333
64.33333333,53.33333333
65,71.66666667
62,72.33333333
81,74
56.66666667,48.33333333
53.66666667,79.33333333
71,81
69.33333333,47.33333333
53,47
59,46.66666667
81.33333333,
53,52.66666667
80.33333333,66.33333333
49.66666667,48.66666667
74.33333333,45.33333333
46,50.33333333
72.66666667,43.33333333
60,39.66666667
65.33333333,63.33333333
68,72.66666667
56.33333333,56.33333333
61.66666667,35
57,21
48.33333333,51.33333333
63.66666667,63.66666667
71.66666667,49.33333333
69.66666667,58.66666667
51.33333333,51.66666667
63,73.33333333
78,72.33333333
61.33333333,81
61.66666667,46
58,49.66666667
63,46.66666667
64.66666667,40.66666667
66.66666667,45.66666667
54,67
59.66666667,44.33333333
79.33333333,41.33333333
52,47.66666667
82,52.33333333
52,73.66666667
83.66666667,41.33333333
55,40
53,47
71,49
45.33333333,41
67,79
68.66666667,58.33333333
70,65
57.33333333,40.66666667
83.33333333,53
63.33333333,36
51,34.33333333
75,55
77.33333333,51
48.33333333,40
63.33333333,36.66666667
61.33333333,56
53,53.33333333
66,74
81.66666667,50
85.33333333,69.66666667
52.33333333,82.66666667
58.33333333,73
70,77.66666667
62,53.66666667
60.66666667,74.66666667
64.66666667,44
71,53.33333333
59.33333333,57
52,63.33333333
57,32.33333333
82,63.66666667
49.66666667,33.5
61.66666667,37.33333333
51.66666667,43
59.66666667,56.33333333
87.33333333,44.5
71.33333333,33
68,78
50.33333333,48.33333333
80,66.33333333
,59
61.66666667,78.33333333
57.66666667,56.66666667
56.33333333,63.66666667
57.33333333,37.66666667
57,44.66666667
77.33333333,65.66666667
53,53.33333333
76,76.33333333
51,44.33333333
68.33333333,76.66666667
74,44
53.33333333,55.33333333
,61.66666667
68.66666667,81
79.33333333,41.33333333
58,39.66666667
46.33333333,33
56,50.33333333
67.66666667,56.33333333
53.66666667,79.33333333
51.66666667,51.33333333
59,46.66666667
59.66666667,44.33333333
66,72
51,49.66666667
71.33333333,38.33333333
69.66666667,36.66666667
86,52.66666667
62,53.66666667
53,26.33333333
59.33333333,68
61.33333333,60.33333333
53,26.33333333
77.33333333,42
57,61.33333333
72.33333333,70
55,56
66,72
52.33333333,58.33333333
82.33333333,63.33333333
54,33
65.66666667,75.66666667
68,64.66666667
40.66666667,63.66666667
44.33333333,36
40.66666667,63.66666667
64.66666667,37
60.66666667,34.33333333
58.66666667,49.33333333
71,36.66666667
34,60.66666667
60,73.33333333
56.33333333,63.66666667
59.33333333,52
48,56.33333333
74.66666667,58
60.33333333,35.66666667
59.66666667,53
59.66666667,52
78,72.33333333
74,44.66666667
55,66.66666667
69.66666667,84.33333333
64,65.33333333
72.33333333,43.66666667
70,65
47.33333333,65.66666667
67.33333333,29.66666667
79,47
62,78.33333333
49.66666667,33.5
58.66666667,49.33333333
88.66666667,52
75,84.33333333
56,49.66666667
80.33333333,40.33333333
55.66666667,47.33333333
66,76.66666667
83,51.66666667
62,49.33333333
73.33333333,42.66666667
54,56.66666667
58.33333333,35.33333333
36.66666667,43
65,38
53.33333333,38.66666667
58.33333333,43
59.33333333,41.33333333
57.66666667,35.66666667
48.33333333,36.33333333
59.33333333,48
80.33333333,40.33333333
57,58
71,70.33333333
59.66666667,56.66666667
61,76.33333333
51,78.33333333
55.33333333,36.66666667
46.33333333,71.66666667
58.33333333,42.33333333
43.33333333,63
55.66666667,50.66666667
36.66666667,46.33333333
54,60.66666667
61.66666667,77.66666667
46,37.66666667
68.33333333,53
85,41
81.66666667,50
57.66666667,35.66666667
65.66666667,73.66666667
46.33333333,48.66666667
72,61.66666667
54,57.33333333
70,64.66666667
87.33333333,44.5
52.33333333,51.66666667
48.33333333,28.66666667
63.33333333,75
69.66666667,44
40.66666667,63.66666667
48.33333333,40
67.66666667,56.33333333
76.66666667,46.66666667
38.33333333,63.66666667
87.66666667,44.66666667
69.66666667,36
48.66666667,40
36.66666667,44.66666667
59.33333333,20.33333333
69.33333333,39
62,51.66666667
66.66666667,46.66666667
55.33333333,57.33333333
53,47
74.66666667,44
70.33333333,64.33333333
41,31.33333333
66,72
67.66666667,52
82,69
35.66666667,30.33333333
64.66666667,75.33333333
60.66666667,42.33333333
61.33333333,39
50.33333333,61.66666667
55.33333333,85
61.66666667,53.33333333
53.66666667,73
65,53.66666667
63.33333333,55
66.5,62.66666667
69.33333333,70
59.33333333,52
71,76.33333333
55,66.66666667
69.66666667,84.33333333
60.33333333,78
56,50.33333333
66,45.33333333
78.33333333,40.66666667
60,57.66666667
53.33333333,59.33333333
60,39.66666667
64.33333333,53.33333333
56.66666667,41.33333333
77.66666667,52.66666667
,59
,62.33333333
58.33333333,46
59.66666667,44.33333333
51.66666667,55.33333333
80.66666667,42
71.33333333,38.33333333
52,51.66666667
34,60.66666667
53.66666667,51.66666667
68.66666667,77.33333333
57.33333333,31.66666667
57.33333333,27.33333333
68.33333333,76.66666667
58.33333333,58.66666667
48.33333333,28.66666667
53,52.66666667
64,56
75.33333333,49.33333333
58,34.33333333
54.33333333,62.66666667
56,53
56,28.66666667
76.66666667,44.66666667
76,51
55.66666667,68
59,64.33333333
60.33333333,53.33333333
60.33333333,75.66666667
66,79.66666667
53.66666667,43
62,53.66666667
46.66666667,71.66666667
35.66666667,30.33333333
64.66666667,44
59.66666667,36.33333333
38.66666667,35.33333333
51,52
44.33333333,59
48.33333333,49
67.66666667,46.66666667
65.33333333,63.33333333
88,53
77.33333333,65.66666667
39.33333333,62.66666667
61.66666667,44.66666667
77.33333333,51
70.33333333,39.33333333
65,38
53.66666667,43
64.33333333,53.33333333
64.66666667,38.5
55.33333333,43
51.33333333,77
65,55
57,44.66666667
47.33333333,44
57.33333333,27.33333333
74.66666667,43
80.66666667,41.33333333
70.66666667,37.66666667
43,31
71.66666667,78.33333333
42.66666667,40.33333333
86,52.66666667
57,44.66666667
60.33333333,44.66666667
54.66666667,62
70.33333333,42.66666667
52,77
56,49.66666667
61.66666667,66
66.33333333,73.66666667
59.66666667,82.66666667
55.66666667,76.66666667
59.66666667,79.33333333
73.33333333,39
54.33333333,34.33333333
57,44.66666667
46.33333333,71.66666667
53.66666667,83
69.66666667,47.33333333
80.66666667,52
61,60.66666667
54,49.33333333
40,45
64,65.33333333
53.33333333,44.66666667
61,76.33333333
77.33333333,46
48.33333333,49
70.33333333,84.66666667
66.66666667,35.66666667
62,74.33333333
55,80.66666667
72.66666667,60.66666667
73,74.66666667
88.33333333,41
68.33333333,53
60.66666667,87
60.66666667,46.66666667
52.33333333,58.33333333
50,45
55,34
80.66666667,42
80.33333333,40.33333333
46,37.33333333
77.66666667,52.33333333
65,55
57,44.66666667
68.66666667,51.33333333
54.33333333,66
64.66666667,84.33333333
47.66666667,53.66666667
66.33333333,52
67.33333333,29.66666667
51.33333333,49.66666667
61.66666667,57.33333333
69,63.66666667
49.33333333,41.66666667
53.66666667,79.33333333
58.33333333,49
56.33333333,56
58.33333333,54
50.33333333,59.33333333
70.33333333,44.33333333
78,72.33333333
56.66666667,36.33333333
69.33333333,70
55.66666667,76.66666667
58.33333333,43
68,80.33333333
48.33333333,49
45,46.33333333
66.5,62.66666667
44,32.33333333
74.66666667,43
61.66666667,78.33333333
66.33333333,75.33333333
60.33333333,44.66666667
46,37.33333333
55,67.33333333
67.66666667,43.33333333
69.66666667,79
67,73
69.66666667,47.33333333
45.66666667,51
85.33333333,43.66666667
61.66666667,44.66666667
58.66666667,49.33333333
56.33333333,40.66666667
52.33333333,60
65.33333333,76
54.33333333,36.33333333
63.33333333,84.66666667
67,43.33333333
55.33333333,57.33333333
82.33333333,45
61.33333333,48.66666667
46.33333333,69.33333333
66.66666667,45.66666667
67.66666667,46.66666667
58,63.33333333
63.66666667,74.33333333
53.33333333,41.33333333
57.66666667,35.66666667
54,38
34.66666667,49.66666667
77.33333333,65.66666667
59,81
56,50.33333333
49.33333333,76.33333333
73.66666667,45
53,46
55,51.33333333
54,38
48,35.66666667
56.66666667,36.33333333
32.66666667,28.33333333
68.33333333,55
57.33333333,74.66666667
78.66666667,51
35,43.66666667
66.33333333,75.33333333
69.33333333,35
62.33333333,39
71,76.33333333
61.66666667,43
77,42
48,56.33333333
58,47
56.33333333,56.33333333
58.33333333,43
52.66666667,35.33333333
61,60.66666667
66.5,62.66666667
68.33333333,53
60.33333333,48.66666667
56,49
75.66666667,72.33333333
41,32.33333333
68.66666667,37
48,56.33333333
68.33333333,53
66.66666667,37
41,31.33333333
54,38
71.33333333,81
68.33333333,52.33333333
49,57
56.33333333,63.66666667
53,51
87.66666667,44.66666667
52,49.66666667
50,45
80,44
35,40.33333333
53,52.66666667
61.66666667,44.66666667
68.33333333,70.66666667
82.66666667,50
51.66666667,51.33333333
50.66666667,48
56.33333333,56.33333333
68.66666667,37
42.66666667,40.33333333
56,58.66666667
58.33333333,43
65,38
52,51.66666667
60,74
69,57
63.66666667,61.33333333
56,28.66666667
57.66666667,39.33333333
70,35.66666667
60.66666667,46.66666667
76.66666667,76.66666667
71,42.66666667
72.66666667,76.66666667
49.33333333,76.33333333
70.33333333,82.33333333
50,55.33333333
58,53.66666667
70,65
58,63.33333333
53.66666667,46
49.66666667,33.5
87.33333333,44.5
57.33333333,27.33333333
53.33333333,38.66666667
69.66666667,81.66666667
53.66666667,73
62,74.33333333
61.66666667,53.66666667
66.33333333,48.66666667
80.33333333,66.33333333
43,36.66666667
57,21
71.66666667,74.66666667
40.33333333,32.33333333
59.66666667,53
,64
49.66666667,56.66666667
69.66666667,65.66666667
51.33333333,51.66666667
79,47
56.66666667,30
43.66666667,62.66666667
60.33333333,53.33333333
77.33333333,65.66666667
66,58.33333333
83.33333333,53
48,35
48,47.33333333
45.33333333,41
62,81.33333333
73.66666667,69.33333333
53.33333333,53.66666667
53.66666667,42.33333333
76.66666667,63.66666667
46,56.66666667
46,56.66666667
57.33333333,40.66666667
61,60.66666667
80.66666667,40.33333333
52,73.66666667
35,43.66666667
63.33333333,36.66666667
71,81
60.66666667,87
53,47
53.33333333,52
87.66666667,44.66666667
49.33333333,41.66666667
73.66666667,52
88.66666667,52
55.33333333,36
88.66666667,43.66666667
,61.66666667
43.66666667,51
84.33333333,52.33333333
69.33333333,80.33333333
58.66666667,46.33333333
62.33333333,39
54.66666667,75.66666667
75.33333333,66.66666667
49,36
71.66666667,67.33333333
56,50.33333333
67.66666667,73
62.33333333,43.33333333
71,44
40.66666667,63.66666667
44.66666667,38
48.66666667,53.66666667
34,60.66666667
89.66666667,41
48.33333333,49
82,61.66666667
60,39.66666667
32.66666667,28.66666667
46.66666667,71.66666667
70,64.66666667
58.33333333,60.33333333
54.66666667,32
65,67.33333333
56.66666667,34.66666667
72.33333333,44.66666667
86,52.66666667
62,78.33333333
65.33333333,81
64.33333333,46.66666667
71,78
48,63.33333333
56.33333333,63.66666667
55,81
68.66666667,37
72.33333333,79.66666667
69.66666667,81.66666667
54.33333333,36.33333333
72.33333333,73.33333333
44.33333333,36
63,33.33333333
61,76.33333333
58.33333333,39
71,43
59.33333333,43
61.33333333,39
57,73.66666667
45.66666667,51
67.66666667,52
67.66666667,52
65.66666667,55.33333333
51.33333333,51.66666667
54.33333333,36.33333333
75.33333333,49.33333333
53,51
71.66666667,64.33333333
43.33333333,63
81.66666667,50
48,32
61,55
35,43.66666667
59.33333333,35.66666667
44.66666667,29
56.33333333,63.66666667
59.66666667,47
65.66666667,55.33333333
59,81
42.33333333,60.66666667
64.66666667,55.33333333
63,78
73,50.33333333
57,74.66666667
69.33333333,35
43.66666667,60.33333333
71,42.66666667
65,47.33333333
,62.33333333
39,61
64,50.33333333
68.33333333,53
72.33333333,43.66666667
36.66666667,46.33333333
45.66666667,64.66666667
69.66666667,81.66666667
72.33333333,43.66666667
65,53.66666667
43.66666667,40.33333333
65.66666667,47.33333333
64,53.33333333
41,31.33333333
58.33333333,49
79.66666667,78
80.33333333,66.33333333
61.33333333,71
31,62.66666667
48,41.66666667
54.66666667,60
67.33333333,79.33333333
72.33333333,44.66666667
55.33333333,81
,59
59.33333333,41.33333333
46,38.66666667
55.66666667,68
57.33333333,40.33333333
67.33333333,83
75.33333333,74
56.66666667,40.33333333
50.66666667,48
55,29.66666667
75.66666667,42.33333333
53.33333333,37.66666667
56,50.33333333
66.66666667,35.66666667
53.33333333,38.66666667
78.66666667,72
57.33333333,40.66666667
72.33333333,70
53,47
61.66666667,46
80,42.33333333
55.33333333,36
66,79.66666667
42.66666667,40.33333333
64.33333333,46.66666667
71.33333333,51
71,49
54.33333333,78.66666667
53,48.66666667
59,46.66666667
80.33333333,66.33333333
59.33333333,64.66666667
59.66666667,53
,63.33333333
53,78
54,33
52.66666667,40
74,41
58.33333333,60.33333333
44,37
52.33333333,78.66666667
69.66666667,36.66666667
73.33333333,39
,61.33333333
64.66666667,55.33333333
74,41
61.66666667,53.66666667
64,53.33333333
76.66666667,63.66666667
45.66666667,78.33333333
73,35.66666667
76,51
71.66666667,49.33333333
,60.66666667
51.33333333,50.66666667
58.66666667,33
50.33333333,56
56,36.33333333
56.66666667,38.33333333
56.66666667,38.33333333
55.66666667,52
72,70.33333333
55.66666667,51.66666667
44.33333333,37.66666667
68,78
52.33333333,82.66666667
,62.33333333
61.33333333,56
72.33333333,70
57,65
79.66666667,78
63.33333333,36
54.66666667,75.66666667
51,52
59.33333333,43
58,53.66666667
59.33333333,73.66666667
54,33
74.66666667,74.66666667
69,57
89,51.33333333
44.66666667,38
55.33333333,36
55.33333333,57.33333333
61.66666667,78.33333333
62.33333333,50.33333333
46,37.66666667
73.33333333,81.33333333
53,46
73,50.33333333
71,81
61,60.66666667
45.33333333,40.33333333
67,28.66666667
64,81
65,55
66.66666667,36.66666667
82,53
56.66666667,36.33333333
75.33333333,66.66666667
47.33333333,42
53.66666667,43
56,46
69.33333333,41.33333333
53.66666667,41.33333333
66,86.66666667
75.33333333,63.33333333
77,42
47.33333333,30.33333333
46.33333333,69.33333333
83,43
55.33333333,60.66666667
46.33333333,40.33333333
71,49.33333333
76.33333333,77.33333333
43,60
64.33333333,51.66666667
54.66666667,75.66666667
,61.33333333
39.33333333,41.33333333
74.66666667,38.33333333
76.33333333,38
53,47
70.33333333,84.66666667
61.66666667,66
48.33333333,49
71,44
69.66666667,58.66666667
46.66666667,71.33333333
35,43.66666667
65,47.33333333
57.33333333,27.33333333
60.33333333,35.66666667
34.66666667,49.66666667
67.66666667,51.33333333
56.66666667,58.33333333
51.33333333,59
43.66666667,62.66666667
43,36.66666667
43.66666667,72.33333333
50.66666667,52
60,73.33333333
49,55.66666667
69.66666667,36
69.66666667,36.66666667
66.66666667,73.33333333
80.33333333,66.33333333
39.33333333,44.66666667
87,42
74.66666667,43
44.33333333,41
53.33333333,38.66666667
,60.66666667
50,40.33333333
63.33333333,45.33333333
,63.33333333
,60.66666667
56.66666667,48.33333333
48,47.33333333
69.33333333,48
67.66666667,78.33333333
56.33333333,53.33333333
52.66666667,77
50,45
67,43.33333333
67.66666667,81.33333333
48.33333333,28.66666667
66.66666667,44
54.33333333,75
67,67
70.33333333,50
53.66666667,47.33333333
40,49
48,46
66.33333333,45
62,39.66666667
61,39.33333333
63.33333333,55
57,29.33333333
81.66666667,50
,63.33333333
61,55
60.66666667,36
54,67
43.66666667,52.33333333
57.66666667,65
51,73.66666667
53.33333333,52
46.66666667,51.33333333
59.33333333,77.33333333
53.33333333,55.33333333
62.66666667,62.66666667
67.33333333,29.66666667
55.33333333,36.66666667
86,52.66666667
62.33333333,50.33333333
53.33333333,53.66666667
66.66666667,45.66666667
36.66666667,43
65.66666667,54
58,63.33333333
58.33333333,43
58,47
63.66666667,83
59.33333333,77.33333333
70.33333333,42.66666667
61.66666667,79.66666667
53.66666667,46
68,49
53,46.33333333
46,37.66666667
39.66666667,62
85,43.66666667
71.66666667,46
53.66666667,51.66666667
52.33333333,51.66666667
54.33333333,53
64.66666667,39
76.33333333,38
64,56
38.66666667,63
58.66666667,41.66666667
60.33333333,75.66666667
60.33333333,75.66666667
57.33333333,40.66666667
51.66666667,36
50.33333333,61.66666667
31,62.66666667
71,42.66666667
56.33333333,75.66666667
58.66666667,45.33333333
40,47.33333333
70,64.66666667
63.33333333,55
69,40.33333333
45,49.66666667
48,56.33333333
59.33333333,36
74.66666667,43
64.33333333,82.33333333
65.66666667,37
80.66666667,52
62,39.66666667
57.33333333,37.66666667
46,62.66666667
53,47
63,46.66666667
43.66666667,51
58.33333333,39
48.33333333,21.33333333
83,43
56.66666667,30
54,33
57.33333333,27.33333333
38.66666667,63
61,55
59.66666667,44.33333333
62,53.66666667
32.66666667,28.66666667
38.33333333,63.66666667
76.66666667,46.66666667
67,40
66.66666667,34.66666667
69,53.66666667
74.66666667,44
72.33333333,78.33333333
85.33333333,43.66666667
55,47.66666667
63,46.66666667
58.33333333,42.33333333
66.33333333,73.66666667
67.66666667,38
53.66666667,41.33333333
46,50.33333333
54.33333333,66
60.33333333,35
67.66666667,74.66666667
87,42
64.33333333,84.33333333
58.66666667,37
58.33333333,42.33333333
46.33333333,40.33333333
76.33333333,76.33333333
58.33333333,58.66666667
80.33333333,52.66666667
46.33333333,71.66666667
45.66666667,36
54.66666667,62
43.66666667,51
52,49.66666667
65,38
45.66666667,51
65,74
55.66666667,80.33333333
72.33333333,79
66.66666667,47.33333333
71.33333333,38.33333333
77,42
57.33333333,40.66666667
54,33
77.33333333,65.66666667
69,69
81,51.66666667
69.66666667,36.66666667
61.66666667,78.33333333
69,84.66666667
54,33
54.33333333,35.66666667
88.33333333,43
64.66666667,44
39.33333333,62.66666667
73.66666667,42.66666667
53.33333333,59.33333333
75,84.33333333
69,63.66666667
70.33333333,39.33333333
77.66666667,46.33333333
77.66666667,52.33333333
65,38
73,50.33333333
61,60.66666667
69,40.33333333
55.66666667,24.66666667
51.66666667,47.33333333
79,47
80.33333333,52.66666667
61,60.66666667
65.66666667,55.33333333
61,55
50.66666667,49.66666667
61.66666667,79.66666667
50.66666667,46.66666667
40.33333333,27.66666667
81.66666667,46.66666667
60.33333333,53.33333333
80.33333333,52.66666667
66.33333333,48.66666667
65.66666667,62.66666667
55.33333333,36.66666667
45,60
63.33333333,34.66666667
47.66666667,53.66666667
39,61
53.66666667,34
59.66666667,59.33333333
51.33333333,49.66666667
65,38
71,53.33333333
86.66666667,49
77.66666667,52.33333333
28.66666667,61.33333333
69.66666667,44
60,75.66666667
71.33333333,33
77.33333333,74.33333333
59.66666667,45
58.66666667,47.33333333
87,42
53.33333333,38.66666667
59.66666667,40.66666667
73.33333333,56
77.33333333,51
55.33333333,57.33333333
88,53
,61.66666667
53,52.66666667
69.33333333,80.33333333
56,50.33333333
80.33333333,40.33333333
49,57
60.33333333,44.66666667
,64
61.66666667,35
58.33333333,80.66666667
43.66666667,60.33333333
71.66666667,33
77,42
72,70.33333333
